baBUva	2	227
wapasA	2	227
jFaH	2	226
nAraxaH	2	224
jFAna	1	223
anwe	2	222
varNa	1	222
vajra	1	221
sarvAH	2	220
lakRaNam	2	219
rAkRasa	1	219
xaxarSa	2	219
vixyawe	2	218
vAyuH	2	217
puNya	1	217
praBuH	2	217
vyAsaH	2	217
XanvanwariH	2	216
yA	2	214
asmin	2	214
mahI	1	214
inxra	2	214
muni	1	214
kaPa	1	213
xevam	2	213
wIrWe	2	211
sawwama	2	209
jagAma	2	209
viw	2	208
paxma	1	207
Siva	1	207
wejAH	2	207
qRiH	2	207
AyuH	2	206
wEH	2	206
BIma	1	206
wrayaH	2	205
wawwva	1	204
xaH	2	204
wayoH	2	204
sWAnam	2	204
vexa	2	204
asi	2	204
sUrya	1	203
Rat	1	202
guNam	2	202
rAmaH	2	202
mahawA	2	201
xeha	1	200
pAxa	1	200
manwra	1	200
karowi	2	199
Bayam	2	199
BUyaH	2	197
wrayam	2	197
SAswra	1	196
puNyam	2	196
kuruwe	2	195
SabxaH	2	195
hema	1	195
buxXiH	2	194
raWam	2	194
xivya	1	193
sWiwaH	2	193
gawim	2	193
wapaH	1	193
puwram	2	193
sarvawaH	2	192
annam	2	192
ganXarva	1	192
yAwi	2	192
pacew	2	192
manasA	2	192
muniH	2	191
aBUw	2	191
gawvA	2	189
weRu	2	188
kruxXaH	2	188
wAni	2	187
sarvaSaH	2	187
vane	2	187
xuryoXanaH	2	187
xqSyawe	2	186
Soka	1	186
sahasraSaH	2	186
SreRTaH	2	185
prANa	1	184
smqwam	2	184
Baya	1	184
piwA	2	184
qRi	1	184
Saswra	1	183
wejasA	2	183
mqga	1	182
hanwi	2	182
nqpa	1	182
yukwaH	2	182
SuBam	2	182
mUla	1	181
rAjFaH	2	181
gawiH	2	181
vanam	2	181
kula	1	181
viSAm	2	181
vinA	2	180
kvaciw	2	180
cakre	2	180
gacCawi	2	179
anware	2	179
xevAnAm	2	179
vixuH	2	178
ganXa	1	178
pANdu	1	178
vana	1	178
snAwvA	2	178
sura	1	177
xarSanam	2	176
karNaH	2	176
AxiBiH	2	175
ISvaram	2	175
jiwa	1	174
viSva	1	174
xiSaH	2	173
guNAH	2	173
kqw	2	173
brahmaNaH	2	173
saha	1	173
wAwa	2	173
SreRTa	2	173
samaH	2	172
arXa	1	172
nqpa	2	172
yogena	2	171
kAlam	2	171
SqNu	2	171
anyaWA	2	171
maXu	1	170
kAlaH	2	170
viRNuH	2	169
yasmAw	2	169
SreRTam	2	169
laBawe	2	169
uwwamaH	2	169
piwAmahaH	2	169
prajAH	2	169
BImaH	2	169
go	1	169
rasaH	2	168
cakAra	2	168
siMha	1	167
Goram	2	167
wasmE	2	166
aXipa	2	166
iyam	2	165
xevI	2	165
wAH	2	165
Buvi	2	165
xroNaH	2	165
vAsuxevaH	2	165
arka	1	164
brAhmaNAH	2	164
paSyawi	2	164
kArayew	2	164
jvara	1	163
arWe	2	163
anyaH	2	162
pApam	2	161
hawa	1	161
xawwvA	2	161
cakra	1	160
marxayew	2	160
roga	1	159
Xana	1	159
wale	2	159
xuHKam	2	159
wIrWa	1	159
vIra	1	159
yam	2	159
mUlam	2	158
inxriya	1	158
mayaH	2	158
asmi	2	158
mEwreyaH	2	158
raWAH	2	158
narAH	2	157
bahavaH	2	157
kAFcanam	2	157
BImasenaH	2	157
alpa	1	155
anna	1	155
xinam	2	155
sixXi	1	154
cew	2	154
anwara	1	154
sWam	2	154
sarvawra	2	154
yuXiRTira	2	154
BU	1	153
yukwam	2	153
mayam	2	153
rAjAnam	2	153
sawwva	1	152
Gnam	2	152
xam	2	152
jaH	2	152
XarmeNa	2	152
hariH	2	152
raWaH	2	152
aWa	1	152
SUla	1	151
karam	2	151
xevi	2	151
eRA	2	151
brAhmaNa	1	151
eRAm	2	150
aSva	1	150
swriyaH	2	150
lokeRu	2	150
janamejayaH	2	150
yAni	2	149
ciwra	1	149
pANdavAH	2	149
vrawam	2	148
BUwvA	2	148
prawyuvAca	2	148
mAwram	2	147
ASu	2	147
SrImAn	2	147
vAnara	1	147
jFAwvA	2	147
mUwra	1	146
afga	1	146
yayAwiH	2	146
SafKa	1	145
yama	1	145
bIjam	2	145
vIraH	2	145
maNi	1	145
hA	2	144
rawna	1	144
kAlena	2	144
xAnava	1	144
Sabxa	1	143
sawwvam	2	143
SakraH	2	143
xIrGa	1	143
svarga	1	143
viRNu	1	143
hawvA	2	143
kqwaH	2	142
xevasya	2	142
viXinA	2	142
Apnowi	2	142
Xanam	2	142
vAk	2	142
rasam	2	141
xaNda	1	141
xvayam	2	141
buxXi	1	141
swrI	1	141
Sakwi	1	140
priya	1	140
waxvaw	2	140
AxO	2	140
sWaH	2	140
gaNa	1	140
giri	1	140
SuciH	2	139
puwrAH	2	139
guruH	2	138
anyawra	2	138
BakwyA	2	138
cUrNam	2	137
haram	2	137
apare	2	137
nIla	1	137
SarIra	1	136
AxInAm	2	136
sarvANi	2	136
sAXu	2	136
kAmaH	2	136
karNa	1	135
mqwyu	1	135
yAnwi	2	135
yuXi	2	135
sixXiH	2	134
kila	2	134
jAwaH	2	134
kva	2	134
rAkRasAH	2	133
muKam	2	133
xvO	2	133
vAk	1	133
kRIra	1	133
vipra	1	133
piwuH	2	133
yuga	1	133
xaxO	2	133
mAMsa	1	132
wriBiH	2	132
kqRNaH	2	132
karmaNi	2	132
rUpeNa	2	132
agnim	2	132
kuwaH	2	132
parasparam	2	132
gaxA	1	132
mAwreNa	2	131
sarveRu	2	130
gawAH	2	130
sWiwam	2	130
viXiH	2	130
yeRAm	2	130
anwaram	2	130
vegena	2	130
prANaH	2	129
AxiRu	2	129
pUrvavaw	2	129
hawaH	2	129
xve	2	129
smqwAH	2	128
gawam	2	128
loha	1	128
uwwama	1	128
aswu	2	128
vixyA	1	127
karaH	2	127
lokasya	2	127
imam	2	127
ASrama	1	127
paSya	2	127
vixyAw	2	126
garBa	1	126
UrXva	1	126
asura	1	126
kRaya	1	125
ruxra	1	125
BUmO	2	125
uwa	2	125
pANdavAnAm	2	125
parvawa	1	124
syuH	2	124
kroXa	1	124
wAmra	1	124
Axiwya	1	124
BavAn	2	124
rAma	1	124
manaH	1	123
ewAni	2	123
saxyaH	2	123
pqWivI	1	123
varwawe	2	123
aparam	2	123
sahasram	2	123
kRayam	2	123
xEwya	1	123
mA	2	123
aswra	1	123
rakRasAm	2	123
Ahave	2	123
saMyuge	2	123
pANdavaH	2	123
gacCew	2	122
maXya	1	122
pibew	2	122
aXaH	2	122
Sawru	1	122
cakRuH	2	122
wriRu	2	122
ekena	2	122
sUryaH	2	122
meGa	1	122
jarA	1	121
gaNAH	2	121
koti	1	121
hari	1	121
karNam	2	121
prokwam	2	121
xravya	1	120
wiRTawi	2	120
xAna	1	120
xevawAH	2	120
yayO	2	120
anila	1	119
xeSa	1	119
vaSam	2	119
inxrasya	2	119
svargam	2	119
sWiwAH	2	118
guNEH	2	118
svam	2	118
akRaH	2	118
BayAw	2	118
wasyAm	2	118
yogaH	2	117
jAH	2	117
agninA	2	117
gawa	1	117
puram	2	117
vixuraH	2	117
pura	1	117
pqWivIm	2	117
SanEH	2	116
nASanam	2	116
kriyA	1	116
BUmi	1	116
sAkRAw	2	116
XaraH	2	116
svAhA	2	115
pramANam	2	115
SarIram	2	115
viRNoH	2	115
janAH	2	115
jalam	2	114
viviXAni	2	114
SawaSaH	2	114
manuH	2	114
kuRTa	1	113
Awmakam	2	113
BAva	1	113
vixaH	2	113
lokaH	2	113
XanaFjayaH	2	113
guNaH	2	112
BAvaH	2	112
vAcA	2	112
SiraH	2	111
AwmanA	2	111
lokAn	2	111
jagrAha	2	111
pUjayew	2	111
balavAn	2	110
SoNiwa	1	110
muhuH	2	110
viRam	2	110
vAyu	1	110
vivyAXa	2	110
wejaH	2	109
SvAsa	1	109
uwwaram	2	109
aXikam	2	109
suvarNa	1	109
hiraNya	1	109
aswram	2	109
qRaBaH	2	109
safgrAme	2	109
wyakwvA	2	109
xoRaH	2	108
kAsa	1	108
kRewra	1	108
bahuBiH	2	108
karwavyam	2	108
xvija	1	108
pqWivyAm	2	108
pawim	2	108
SleRma	1	107
anwa	1	107
sneha	1	107
nqpaH	2	107
pAra	1	107
amla	1	106
BqwAm	2	106
yukwAH	2	106
rAmam	2	106
jIvew	2	106
kiFca	2	106
puruRam	2	106
XanuH	1	106
bANEH	2	106
manasaH	2	105
vyAXi	1	105
ukwAH	2	105
vrawa	1	105
Kalu	2	105
mokRa	1	105
Awreya	1	105
SuBa	1	105
aMSena	2	105
papAwa	2	105
yakRa	1	104
ambu	1	104
sWAna	1	104
lifgam	2	104
yasmin	2	104
janma	1	104
varRam	2	104
AkASam	2	104
vikramaH	2	104
anyonyam	2	104
priye	2	104
prIwaH	2	104
arhasi	2	104
maNdalam	2	103
sixXim	2	103
vqkRa	1	103
vajram	2	103
karmaNAm	2	103
xvijaH	2	103
Sakra	1	103
sAwyakiH	2	103
jajFe	2	103
kara	1	102
mucyawe	2	102
SeRam	2	102
yaSaH	2	102
xevAn	2	102
prAha	2	102
xeSe	2	101
xAha	1	101
afgam	2	101
xakRiNe	2	101
xroNa	1	101
kRaNAw	2	101
nArAyaNa	1	101
XImawaH	2	101
pArWaH	2	101
sarvaxA	2	100
kurvanwi	2	100
wamaH	2	100
xawwam	2	100
xaNdaH	2	100
SivaH	2	100
manwraH	2	100
mAwA	2	100
vqwaH	2	100
rAjAnaH	2	100
xqSyanwe	2	100
imAm	2	100
munayaH	2	99
rajaH	2	99
mqwyuH	2	99
karwA	2	99
inxriyaH	2	99
arhawi	2	99
lokAH	2	99
vasiRTaH	2	99
vinA	1	99
muKa	1	98
wElam	2	98
vaXa	1	98
raNa	1	98
vIryavAn	2	98
nanxana	2	98
piwaraH	2	97
viviXEH	2	97
graha	1	97
jAyanwe	2	97
agra	1	97
praBam	2	97
karmANi	2	97
Xarmasya	2	97
priyam	2	97
kule	2	97
kAFcana	1	96
rasena	2	96
kalpa	1	96
upamam	2	96
jaGAna	2	96
yojayew	2	96
mAyA	1	95
ganXarvAH	2	95
Gora	1	95
Basma	2	95
cakram	2	95
ewasmin	2	95
axBuwam	2	95
yuXiRTiram	2	95
xoRAH	2	94
hewuH	2	94
gawe	2	94
Sivam	2	94
Awmani	2	94
pawrANi	2	94
piwQNAm	2	94
yajFaH	2	94
sanAwanaH	2	94
icCAmi	2	94
aXipaH	2	94
ruxXvA	2	94
gqhIwvA	2	94
karmaBiH	2	93
wAsAm	2	93
Axi	2	93
yuge	2	93
haswa	1	93
niwya	1	93
viXivaw	2	93
kanyA	2	93
ISaH	2	93
pute	2	93
kRawra	1	93
xAnena	2	93
SukaH	2	93
samBavaH	2	92
mAnavaH	2	92
praxam	2	92
agre	2	92
SaraNam	2	92
narmaxA	1	92
pArWa	2	92
XAwu	1	91
xravyam	2	91
nava	1	91
sparSa	1	91
ruxraH	2	91
ISvara	1	91
bANa	1	91
cakruH	2	91
prawApavAn	2	91
paSyAmi	2	91
qwe	2	90
wila	1	90
SiraH	1	90
SUraH	2	90
sarvasya	2	90
xvijAH	2	90
balAH	2	90
mala	1	89
swrINAm	2	89
praBqwi	2	89
wIkRNa	1	89
mqxu	1	89
kRipew	2	89
pare	2	89
mAnavAH	2	89
rAmasya	2	89
xaxqSuH	2	89
SUrAH	2	89
RodaSa	1	88
Sukra	1	88
cawvAraH	2	88
xina	1	88
SakwiH	2	88
kulam	2	88
vqka	1	88
Sukla	1	87
SilA	1	87
snAnam	2	87
svarNa	1	87
vixXi	2	87
haraH	2	86
sarvEH	2	86
bAhu	1	86
bahuXA	2	86
balena	2	86
uwwara	1	86
karmasu	2	86
brAhmaNam	2	86
safKye	2	86
pANdavAn	2	86
prAhuH	2	86
kurvIwa	2	85
jale	2	85
mukwaH	2	85
rUpANi	2	85
lifga	1	85
sawwamaH	2	85
niSa	1	85
AwreyaH	2	85
BarawaH	2	85
SriyA	2	85
SalyaH	2	85
aBi	1	85
vakRyAmi	2	84
xIpwa	1	84
viXi	1	84
SEla	1	84
iwaH	2	84
anwam	2	84
puta	1	84
wAra	1	84
swrI	2	84
Xarme	2	84
avApnowi	2	84
gaH	2	83
kRaye	2	83
safkASam	2	83
SakuniH	2	83
Bojanam	2	83
paSu	1	83
wayA	2	83
SrAxXam	2	83
vipraH	2	83
puwrasya	2	83
hawam	2	83
AwmajaH	2	83
janaH	2	83
rAjFA	2	83
kunwI	1	83
lepayew	2	83
parA	2	82
jIvawi	2	82
aparaH	2	82
yaWAvaw	2	82
SOcam	2	82
aRta	1	82
miwra	1	82
rasEH	2	82
BUri	1	82
putam	2	82
vixAm	2	82
vixyA	2	82
qRINAm	2	82
vqRNi	1	82
wapAH	2	82
anya	1	81
pawra	1	81
kRayaH	2	81
wawwvam	2	81
mqw	1	81
xeyam	2	81
yaSAH	2	81
SOnakaH	2	81
apaSyaw	2	81
haya	1	81
baBUvuH	2	81
bIja	1	80
PalAni	2	80
haswi	1	80
uwware	2	80
kriyA	2	80
aMSam	2	80
ukwa	1	80
gqha	1	80
parAkramaH	2	80
puruRasya	2	80
xroNam	2	80
kuru	2	80
viMSawi	1	80
nanxanaH	2	80
hawe	2	80
lomaSaH	2	80
kqwe	2	79
viSeRaH	2	79
agnO	2	79
samAH	2	79
XanuH	2	79
aSanam	2	79
moha	1	79
carew	2	79
Sruwi	1	79
BAgam	2	79
SreyaH	2	79
SafkaraH	2	79
jagmuH	2	79
BiRak	2	78
vaswra	1	78
vaXam	2	78
sarpa	1	78
arXam	2	78
vexAH	2	78
jAwam	2	78
mAhAwmyam	2	78
haMsa	1	78
afgaH	2	78
bqhaspawiH	2	78
SruwiH	2	78
xakRiNa	1	78
qRiBiH	2	78
ime	2	78
xaxAwi	2	78
akRayam	2	78
vyAGra	2	78
nUnam	2	78
Svewa	1	77
kRAra	1	77
xehinAm	2	77
lavaNa	1	77
prIwi	1	77
arWAH	2	77
mAsa	1	77
puwrAn	2	77
rUpaH	2	77
karmaNaH	2	77
BUwam	2	77
piwaram	2	77
kRewram	2	77
BqguH	2	77
wIrWAni	2	77
krawuH	2	77
niXanam	2	77
pqWivI	2	77
varRANi	2	77
kRawriyAH	2	77
rAGavaH	2	77
yUWa	1	77
gOwamaH	2	77
prahasan	2	77
yogI	2	76
sanwi	2	76
kanaka	1	76
yamaH	2	76
sAgara	1	76
manye	2	76
mAsam	2	76
vqwwiH	2	76
avyayam	2	76
kRawriya	1	76
rAkRasaH	2	76
inxram	2	76
pANdava	1	76
mAnasaH	2	75
jFeyam	2	75
pumAn	2	75
janma	2	75
sahasA	2	75
muKe	2	75
asyAH	2	75
guNAn	2	75
wAram	2	75
sanxehaH	2	75
BImam	2	75
kAmam	2	75
vIrAH	2	75
Bqgu	1	75
ugra	1	75
uwwama	2	75
kurUNAm	2	75
xuryoXana	1	75
xanwa	1	74
kurvan	2	74
gulma	1	74
xevawA	1	74
prAjFaH	2	74
vaMSa	1	74
varNAH	2	74
pala	1	74
Sabxena	2	74
jaya	1	74
mAwq	1	74
XImAn	2	74
manu	1	74
puwrO	2	74
viprAH	2	74
vahni	1	73
aSnuwe	2	73
anyEH	2	73
laGu	2	73
aneka	1	73
cawuRtayam	2	73
xivase	2	73
sawi	2	73
manuRyANAm	2	73
saMsAra	1	73
nAmnA	2	73
brAhmaNAnAm	2	73
Sriyam	2	73
praBo	2	73
akarow	2	73
ISvara	2	73
pArWiva	2	73
avApnuyAw	2	73
Agawam	2	73
AxiH	2	72
Cinna	1	72
bahUn	2	72
xarSanAw	2	72
gqham	2	72
sahasreNa	2	72
wyajew	2	72
balI	2	72
buxXyA	2	72
ISam	2	72
kroXaH	2	72
akRam	2	72
BImasenam	2	72
safkruxXaH	2	72
kaNTa	1	71
vraNa	1	71
GnaH	2	71
alam	2	71
hqxayam	2	71
niScayaH	2	71
uxakam	2	71
parAm	2	71
puruRAH	2	71
yaw	1	71
SrIH	2	71
xivyAni	2	71
xAnavAH	2	71
muKAH	2	71
karwum	2	71
newra	1	70
xeham	2	70
uRNa	1	70
manxa	1	70
wiRTanwi	2	70
sWAH	2	70
sariwaH	2	70
palam	2	70
SUxra	1	70
pAwre	2	70
anyAn	2	70
SAswram	2	70
cArI	2	70
jyowiH	2	70
manuja	1	70
lakRmaNaH	2	70
wEla	1	69
miWyA	2	69
asra	1	69
AwmakaH	2	69
vasu	1	69
maxa	1	69
Basma	1	69
paramAm	2	69
xivi	2	69
vIram	2	69
kRipwvA	2	69
uxaka	1	68
nAgam	2	68
snAna	1	68
lokAnAm	2	68
priyaH	2	68
paxa	1	68
gacCanwi	2	68
SoBanam	2	68
BUmiH	2	68
vipulam	2	68
brAhmaNasya	2	68
parvawaH	2	68
manAH	2	68
ApnuyAw	2	67
vaxanwi	2	67
wejaH	1	67
yoni	1	67
apaham	2	67
jAwi	1	67
paraspara	1	67
wqNa	1	67
mqwam	2	67
woya	1	67
kqRNam	2	67
yAm	2	67
mAwuH	2	67
mUrXani	2	67
xyuwiH	2	67
wrINi	2	67
pArWivaH	2	67
mune	2	67
xevEH	2	67
mumoca	2	67
paSyanwi	2	67
mawaH	2	66
yukwena	2	66
weByaH	2	66
SawAni	2	66
rAjFAm	2	66
varXawe	2	66
xik	1	66
wriXA	2	66
pAxO	2	66
vAram	2	66
kRamA	2	66
uraga	1	66
puwrANAm	2	66
xamaH	2	66
qReH	2	66
SiwEH	2	66
piNda	1	66
pUjiwaH	2	66
prApwam	2	66
BiwwvA	2	66
yogam	2	65
AyuXa	1	65
uxara	1	65
pAka	1	65
varXanam	2	65
qwu	1	65
agram	2	65
vahniH	2	65
jayaH	2	65
SlokaH	2	65
BrAwA	2	65
prajAnAm	2	65
piwQn	2	65
SUxraH	2	65
vAxinaH	2	65
nArAyaNaH	2	65
vaXaH	2	65
pravarwawe	2	65
sixXam	2	64
Ananxa	1	64
keSa	1	64
AkASa	1	64
uRNam	2	64
kqmi	1	64
mawsya	1	64
pAna	1	64
puRpam	2	64
arjunam	2	64
xeva	2	64
manwram	2	64
AKyam	2	64
bahu	2	64
SuxXa	1	64
prANAn	2	64
jAwa	1	64
xravEH	2	64
ukwA	2	64
BURaNam	2	64
qRaBAH	2	64
axBuwa	1	64
mahIm	2	64
rawnAni	2	64
iRvAsaH	2	64
cikRepa	2	64
xivam	2	64
arjuna	1	64
mAriRa	2	64
nakulaH	2	64
bAla	1	63
varNam	2	63
aBra	1	63
rajaH	1	63
AxIni	2	63
AyuH	1	63
eRaH	2	63
buXaH	2	63
ari	1	63
Asana	1	63
BexaH	2	63
Ka	1	63
BUH	2	63
pAvakaH	2	63
jiw	2	63
xviwIyam	2	63
Sakwim	2	63
sAXu	1	63
nakRawra	1	63
viviXa	1	63
nAgaH	2	63
vyAGraH	2	63
xraRtum	2	63
yogAw	2	62
cawuraH	2	62
yava	1	62
sAXanam	2	62
kAyaH	2	62
xevawAnAm	2	62
lakRaNa	1	62
mriyawe	2	62
cAru	1	62
xakRiNam	2	62
anyonya	1	62
rawaH	2	62
brAhmaNAn	2	62
manIRiNaH	2	62
aswrANi	2	62
sEnyam	2	62
anIkam	2	62
xrOpaxI	2	62
prajAyawe	2	62
niSiwEH	2	62
XarAH	2	61
XAnya	1	61
praxaH	2	61
suvarNam	2	61
vAri	1	61
carma	1	61
Kara	1	61
sakqw	2	61
Srowram	2	61
krama	1	61
Bava	1	61
wapasaH	2	61
kIrwiH	2	61
mAwaram	2	61
vAsinaH	2	61
japew	2	61
pareRAm	2	61
prApwaH	2	61
AsWiwaH	2	61
mArga	1	60
prakqwi	1	60
grahaNam	2	60
BAga	1	60
pANi	1	60
ESvaryam	2	60
hanyAw	2	60
karwavyaH	2	60
vrajew	2	60
upamaH	2	60
qkRa	1	60
prakqwiH	2	60
xevena	2	60
smqwi	1	60
Xaram	2	60
rAwrO	2	60
asqjaw	2	60
ukwe	2	60
viciwra	1	60
mqwyum	2	60
labXa	1	60
mAyayA	2	60
kRawriyaH	2	60
asurAH	2	60
paweH	2	60
SArxUla	2	60
gacCa	2	60
raWe	2	60
XArayew	2	60
xine	2	59
xIpanam	2	59
xiSam	2	59
amara	1	59
svexa	1	59
viviXAn	2	59
xarSana	1	59
Binna	1	59
sarvaWA	2	59
XqwiH	2	59
ananwaram	2	59
gaNEH	2	59
mArgam	2	59
vAcaH	2	59
inxriyANi	2	59
upamAH	2	59
garBaH	2	59
sanAwanam	2	59
vAsuxeva	1	59
brahmaNA	2	59
xIna	1	59
arxanaH	2	59
ASramam	2	59
SukraH	2	59
xaNdam	2	58
prayawnena	2	58
paFcamaH	2	58
ABam	2	58
pUrvam	2	58
pravqwwiH	2	58
kusuma	1	58
puMsAm	2	58
eweRAm	2	58
viXim	2	58
canxramAH	2	58
agneH	2	58
rAga	1	58
sWAne	2	58
praWamam	2	58
kriyAH	2	58
ewAn	2	58
naxI	2	58
kanyA	1	58
vacanAw	2	58
raWena	2	58
vIrO	2	58
sugrIvaH	2	58
wumulaH	2	58
Srowum	2	58
vakwum	2	58
xqRtiH	2	57
mAruwa	1	57
harRa	1	57
rase	2	57
AhAra	1	57
prajA	1	57
AyuRaH	2	57
SIla	1	57
keSavaH	2	57
SAnwiH	2	57
Axiwyam	2	57
uxayaH	2	57
manwreNa	2	57
inxu	1	57
paramaH	2	57
seviwam	2	57
locanaH	2	57
Sabxam	2	57
hareH	2	57
yajFAH	2	57
kqwavAn	2	57
lakRmaNam	2	57
sIwA	2	57
xiRtyA	2	57
rAvaNaH	2	57
kqpaH	2	57
uxaraH	2	57
kRaram	2	57
prApnowi	2	57
AjagAma	2	57
Asanam	2	56
maraNam	2	56
vijFAnam	2	56
xviwIyaH	2	56
lavaNam	2	56
Amaya	1	56
nASanaH	2	56
kRIram	2	56
wqRNA	1	56
ewAH	2	56
aXipawiH	2	56
varNaH	2	56
jam	2	56
vAsaH	2	56
bARpa	1	56
vanAni	2	56
narakam	2	56
yanwram	2	56
sarvaH	2	56
jIva	1	56
mawiH	2	56
lohiwa	1	56
kanakam	2	56
ganXaH	2	56
saxqSaH	2	56
vapuH	2	56
mqwaH	2	56
SreRTAH	2	56
hawAH	2	56
SarAn	2	56
rukma	1	56
BarwAram	2	56
kamala	1	56
paranwapa	2	56
vismayam	2	56
mawsyaH	2	56
xuryoXanam	2	56
AgawaH	2	56
CiwwvA	2	56
sUkRma	1	55
harew	2	55
xehe	2	55
ewEH	2	55
lawA	1	55
pASa	1	55
laGu	1	55
mAsi	2	55
SoPa	1	55
rUpAH	2	55
karaNam	2	55
varuNaH	2	55
guroH	2	55
kevalam	2	55
AkASe	2	55
balAw	2	55
kriyawe	2	55
pakRa	1	55
Xvaja	1	55
yojana	1	55
jFAH	2	55
kalO	2	55
cewasaH	2	55
aBARawa	2	55
paviwram	2	55
Gore	2	55
cacAra	2	55
sAma	2	55
labXvA	2	55
XruvaH	2	54
nimiwwam	2	54
xeSam	2	54
buxXimAn	2	54
viXAnena	2	54
mawam	2	54
vit	1	54
jAwAH	2	54
icCawi	2	54
AhAraH	2	54
ruXira	1	54
pUrvaH	2	54
afgAni	2	54
nuw	2	54
pArWiva	1	54
wala	1	54
xqRtam	2	54
SuBe	2	54
smqwiH	2	54
yoginaH	2	54
ananwa	1	54
parAyaNAH	2	54
Sva	1	54
gqhe	2	54
bAhum	2	54
girA	2	54
yayuH	2	54
cApa	1	54
BaviRyanwi	2	54
cawurBiH	2	54
ciwram	2	54
rAmeNa	2	54
giriH	2	54
raWEH	2	54
aSvAn	2	54
nAxam	2	54
XanaFjayam	2	54
varjayew	2	54
jagaw	1	54
cira	1	53
BAk	2	53
SlokAH	2	53
nAgAH	2	53
SoNiwam	2	53
viRama	1	53
