ewaw	w	v	2	238
wasya	a	s	2	236
sarva	a	k	1	236
wasya	a	m	2	235
waWA	A	w	2	235
vE	E	s	2	235
eva	a	g	2	234
waw	w	p	1	232
yaw	w	p	2	232
me	e	p	2	232
Xarma	a	A	1	230
yaH	aH	c	2	229
iva	a	A	2	229
wawra	a	p	2	228
viSAm	m	p	2	228
api	i	S	2	227
iva	a	s	2	227
wawra	a	v	2	226
saha	a	s	2	226
wawaH	aH	g	2	226
eva	a	r	2	225
namaH	aH	w	2	225
hi	i	e	2	220
ewaw	w	w	2	220
wava	a	p	2	219
ye	e	c	2	219
wawaH	aH	m	2	216
na	a	i	2	216
aWa	a	w	2	216
waWA	A	p	2	215
uvAca	a	B	2	215
sarva	a	r	1	214
sa	a	g	2	214
aham	m	p	2	214
mahA	A	y	1	213
iwi	i	k	2	213
Xarma	a	j	1	213
waw	w	v	1	212
brahma	a	v	1	212
waWA	A	k	2	209
sawya	a	v	1	209
na	a	y	2	208
sarva	a	S	1	208
wawaH	aH	r	2	208
eva	a	u	2	204
na	a	n	2	204
wena	a	a	2	203
me	e	v	2	203
we	e	x	2	203
xqRtvA	A	w	2	203
ukwaH	aH	w	2	203
ixam	m	s	2	202
evam	m	a	2	201
vA	A	s	2	201
waw	w	s	1	200
ha	a	s	2	199
vA	A	k	2	196
yaWA	A	a	2	196
Xarma	a	v	1	195
wam	m	w	2	194
BagavAn	n	X	2	192
sa	a	B	2	192
hi	i	x	2	192
wasya	a	k	2	192
ewaw	w	a	2	192
kaH	aH	a	2	192
aham	m	s	2	192
iva	a	m	2	191
waw	w	A	2	191
sma	a	A	2	191
yaH	aH	v	2	190
kim	m	k	2	190
wena	a	e	2	189
wu	u	g	2	188
punaH	aH	e	2	188
eva	a	i	2	188
wawaH	aH	c	2	187
evam	m	p	2	186
aWa	a	p	2	185
hi	i	n	2	185
ewaw	w	p	2	184
wawra	a	m	2	184
wava	a	a	2	184
yaWA	A	s	2	183
evam	m	w	2	183
mahA	A	x	1	183
wam	m	u	2	182
eva	a	j	2	181
api	i	B	2	180
mama	a	a	2	180
hi	i	k	2	179
wu	u	e	2	179
wvam	m	p	2	179
me	e	s	2	179
sA	A	w	2	178
xqRtvA	A	p	2	178
SruwvA	A	w	2	178
waw	w	y	2	177
waw	w	x	2	176
kim	m	w	2	176
vA	A	w	2	175
we	e	y	2	175
wawra	a	k	2	175
yaWA	A	p	2	175
mahA	A	k	1	175
wena	a	s	2	174
brahmA	A	u	2	174
ewaw	w	s	2	173
ayam	m	a	2	173
yaw	w	v	2	173
we	e	B	2	173
eva	a	e	2	173
vexa	a	v	1	173
api	i	e	2	172
me	e	m	2	172
na	a	g	2	171
aWa	a	k	2	170
sarva	a	A	1	170
aham	m	v	2	170
kqwvA	A	p	2	169
waw	w	b	2	169
vE	E	v	2	169
sa	a	S	2	168
sva	a	k	1	168
wasya	a	x	2	165
vE	E	n	2	165
punaH	aH	a	2	165
na	a	b	2	164
arWa	a	s	1	164
punaH	aH	A	2	164
vE	E	x	2	164
yaWA	A	w	2	163
iva	a	v	2	163
na	a	r	2	162
puruRa	a	q	1	162
yaH	aH	k	2	161
sarve	e	p	2	161
puruRa	a	v	1	161
sa	a	j	2	160
aWa	a	m	2	160
Sara	a	v	1	160
iva	a	u	2	159
vE	E	w	2	159
vara	a	x	1	158
kim	m	n	2	157
api	i	r	2	157
sarvam	m	e	2	157
wawra	a	x	2	156
ukwvA	A	w	2	156
wasya	a	e	2	155
waw	w	B	2	155
yaw	w	k	2	155
sA	A	a	2	154
waw	w	n	2	154
sarve	e	w	2	154
rAjA	A	s	2	152
waxA	A	w	2	152
wam	m	e	2	152
waWA	A	A	2	150
wawra	a	y	2	150
wawra	a	S	2	150
waw	w	m	1	150
aWa	a	x	2	149
vacanam	m	S	2	148
asya	a	p	2	148
varRa	a	s	1	148
asya	a	s	2	147
we	e	r	2	147
sarva	a	X	1	146
anyaw	w	c	2	146
xqRtvA	A	s	2	146
sa	a	b	2	146
xeva	a	x	1	145
wena	a	w	2	145
sarve	e	s	2	145
eva	a	b	2	144
wawra	a	n	2	143
sarvam	m	A	2	143
wam	m	s	2	141
rAjan	n	p	2	141
arWa	a	k	1	140
waxA	A	a	2	140
iwihAsam	m	p	2	140
we	e	S	2	139
we	e	c	2	139
SruwvA	A	s	2	139
wu	u	b	2	138
mahA	A	s	1	138
rAja	a	p	1	138
weRAm	m	a	2	137
api	i	h	2	137
me	e	b	2	136
wam	m	m	2	136
waWA	A	u	2	135
agni	i	s	1	135
hi	i	y	2	135
punaH	aH	s	2	134
arWam	m	a	2	134
yaH	aH	n	2	134
aham	m	i	2	134
mAm	m	a	2	134
waw	w	i	2	133
wAm	m	a	2	133
vE	E	m	2	133
wam	m	n	2	132
wawaH	aH	n	2	132
yaxi	i	w	2	132
evam	m	k	2	131
sarvam	m	s	2	131
mahA	A	u	1	131
wapaH	aH	w	2	131
ha	a	u	2	131
waWA	A	S	2	130
waw	w	g	1	130
iva	a	w	2	130
aWa	a	y	2	130
vE	E	k	2	130
rAjA	A	p	2	130
aham	m	e	2	130
sva	a	r	1	129
vacaH	aH	S	2	129
vacanam	m	a	2	129
nara	a	a	1	128
wam	m	c	2	128
saha	a	a	2	128
rAjan	n	s	2	128
imam	m	i	2	128
api	i	g	2	127
SruwvA	A	p	2	127
hi	i	B	2	127
wu	u	j	2	127
wasya	a	n	2	127
yaw	w	y	2	127
ewaw	w	S	2	127
wena	a	p	2	127
sva	a	p	1	127
waxA	A	p	2	127
na	a	l	2	126
wAn	n	a	2	126
me	e	w	2	126
ayam	m	s	2	126
sarvam	m	p	2	125
iva	a	c	2	125
paramam	m	p	2	125
wvam	m	e	2	125
yawra	a	s	2	124
ixam	m	p	2	124
xeva	a	g	1	124
waw	w	w	1	124
sarvam	m	w	2	124
mama	a	p	2	124
syAw	w	s	2	123
ewaw	w	k	2	123
wvam	m	v	2	123
uxAharanwi	i	i	2	123
viviXAni	i	c	2	122
ukwaH	aH	s	2	122
wvam	m	m	2	122
wawaH	aH	B	2	121
yaw	w	s	2	121
kqwvA	A	w	2	121
iha	a	a	2	121
iwi	i	x	2	121
kim	m	p	2	121
ayam	m	m	2	121
aham	m	k	2	121
sanawkumAraH	aH	u	2	121
iva	a	k	2	120
ayam	m	p	2	120
iva	a	x	2	120
waw	w	A	1	120
Xarma	a	p	1	120
waw	w	r	2	120
ixam	m	w	2	119
Bavanwi	i	c	2	119
Srowum	m	i	2	118
awaH	aH	a	2	118
ixam	m	k	2	118
kqwvA	A	s	2	118
ewaw	w	m	2	118
pApa	a	k	1	118
xeva	a	a	1	118
waxA	A	s	2	117
ayam	m	v	2	117
wawaH	aH	y	2	117
awra	a	p	2	117
Baxram	m	w	2	117
nara	a	S	1	117
eva	a	X	2	116
api	i	b	2	116
sarva	a	g	1	116
sarvam	m	a	2	116
wasya	a	c	2	116
iha	a	s	2	116
yaWA	A	e	2	116
asya	a	a	2	116
yaxi	i	a	2	116
puwraH	aH	w	2	116
asya	a	v	2	115
wu	u	i	2	115
api	i	j	2	115
iwi	i	y	2	115
wena	a	v	2	114
we	e	h	2	114
wawra	a	A	2	114
hi	i	r	2	113
wasya	a	S	2	113
wu	u	X	2	113
Aha	a	B	2	113
sarve	e	v	2	113
hi	i	S	2	112
Palam	m	p	2	112
sarva	a	w	1	112
wriRu	u	l	2	112
maw	w	p	1	111
wAn	n	s	2	111
wawaH	aH	j	2	111
me	e	a	2	111
kuru	u	n	1	111
weRAm	m	p	2	110
sA	A	p	2	110
yawra	a	w	2	110
brahma	a	l	1	110
yayAwiH	iH	u	2	110
syAw	w	a	2	109
ewaw	w	i	2	109
axya	a	a	2	109
iha	a	A	2	109
rAjan	n	v	2	109
wava	a	s	2	108
awaH	aH	p	2	108
saH	aH	e	2	108
arWam	m	c	2	108
parama	a	a	1	108
wasya	a	r	2	108
rAja	a	s	1	108
ukwam	m	c	2	107
arWam	m	w	2	107
wasmin	n	w	2	107
wu	u	c	2	107
xqRtvA	A	k	2	107
nara	a	v	1	107
Barawa	a	S	1	107
karma	a	k	2	106
me	e	S	2	106
hi	i	A	2	106
Pala	a	p	1	106
sama	a	p	1	106
ewaw	w	e	2	106
vakwum	m	a	2	106
iha	a	p	2	106
jiwa	a	i	1	106
eRa	a	w	2	106
wam	m	r	2	106
BagavAn	n	A	2	106
vE	E	y	2	106
paramAm	m	g	2	106
me	e	x	2	106
me	e	k	2	106
rAjan	n	w	2	106
weRAm	m	s	2	105
raWa	a	s	1	105
mahA	A	A	1	105
wvam	m	h	2	105
wvam	m	s	2	105
axya	a	p	2	105
wvam	m	c	2	105
yaWA	A	k	2	104
we	e	b	2	104
AhuH	uH	A	2	104
namaH	aH	n	2	104
mayA	A	a	2	104
iwi	i	B	2	104
me	e	B	2	104
Xarma	a	s	1	104
aham	m	m	2	104
weRAm	m	v	2	103
ye	e	w	2	103
syAw	w	w	2	103
Sawa	a	s	1	103
ewaw	w	b	2	103
yaH	aH	m	2	103
wasya	a	B	2	103
me	e	n	2	103
nAma	a	p	2	103
wvam	m	n	2	103
aham	m	n	2	102
yaw	w	u	2	102
muni	i	s	1	102
sarva	a	y	1	102
wawra	a	c	2	102
kim	m	c	2	102
kqwa	a	a	1	102
wvam	m	k	2	102
mAm	m	p	2	102
aham	m	x	2	102
wawra	a	g	2	101
pqWak	k	p	2	101
weRAm	m	w	2	101
sA	A	s	2	101
yaw	w	x	2	101
iwi	i	b	2	101
yaWA	A	c	2	101
Aha	a	k	2	101
Bavew	w	w	2	100
eRa	a	v	2	100
yaw	w	m	2	100
Axi	i	s	1	100
wu	u	A	2	100
asya	a	k	2	100
yasmAw	w	A	2	100
rAjA	A	u	2	100
pUrva	a	u	1	99
parama	a	A	1	99
api	i	A	2	99
AwmA	A	s	2	99
evam	m	m	2	99
asya	a	w	2	99
saha	a	p	2	99
AxayaH	aH	m	2	99
yaw	w	e	2	99
muni	i	p	1	99
XarmaH	aH	s	2	99
aham	m	B	2	99
sa	a	X	2	98
kAla	a	a	1	98
wena	a	m	2	98
anye	e	c	2	98
ayam	m	w	2	98
yaH	aH	x	2	98
Awreya	a	A	1	98
BrAwqBiH	iH	s	2	98
rAkRasa	a	i	1	98
Bavawi	i	c	2	97
sarva	a	B	1	97
kAle	e	w	2	97
waw	w	x	1	97
suKa	a	x	1	97
ixam	m	m	2	97
puwraH	aH	a	2	97
evam	m	x	2	96
mayA	A	p	2	96
mahA	A	B	1	96
iva	a	S	2	96
bala	a	a	1	95
Xarma	a	k	1	95
param	m	p	2	95
wena	a	k	2	95
ye	e	a	2	95
arWam	m	p	2	95
mama	a	s	2	95
asya	a	m	2	94
saha	a	m	2	94
loka	a	p	1	94
vAsuxevaH	aH	u	2	94
punaH	aH	c	2	93
wAm	m	p	2	93
eRa	a	s	2	93
mahA	A	g	1	93
Bavawi	i	k	2	93
iva	a	B	2	93
ayam	m	A	2	92
aswi	i	w	2	92
aWa	a	S	2	92
aBavaw	w	w	2	92
sarvam	m	k	2	92
yaw	w	P	2	92
AwmA	A	p	2	92
sA	A	c	2	92
bala	a	v	1	91
we	e	g	2	91
wu	u	l	2	91
ekam	m	w	2	91
iha	a	v	2	91
punaH	aH	w	2	91
rAjA	A	k	2	91
sva	a	a	1	90
yaWA	A	S	2	90
loka	a	v	1	90
pANdu	u	p	1	90
sarve	e	m	2	90
wIrWe	e	w	2	90
rAjan	n	k	2	90
syAw	w	p	2	89
ayam	m	i	2	89
sarvam	m	v	2	89
wawwva	a	j	1	88
wawra	a	r	2	88
arWam	m	s	2	88
wam	m	S	2	88
SAswra	a	v	1	88
eRa	a	p	2	88
wawra	a	B	2	88
ayam	m	k	2	88
sapwa	a	v	1	88
loka	a	s	1	88
kaH	aH	w	2	88
wasmin	n	p	2	87
Axi	i	v	1	87
aham	m	S	2	87
svayam	m	e	2	87
aWa	a	r	2	87
loke	e	a	2	87
xeva	a	s	1	87
axya	a	m	2	87
kim	m	i	2	86
karwum	m	a	2	86
api	i	l	2	86
yaxi	i	v	2	86
karma	a	v	2	86
sura	a	a	1	86
nAma	a	v	2	86
nAma	a	m	2	86
awra	a	w	2	86
kaWam	m	w	2	86
vE	E	b	2	86
amiwa	a	w	1	86
kuru	u	p	1	86
yawra	a	y	2	85
aham	m	b	2	85
wasya	a	u	2	85
yaxi	i	s	2	85
sva	a	A	1	85
para	a	v	1	85
kunwI	I	p	1	85
syAw	w	k	2	84
BqwAm	m	v	2	84
evam	m	n	2	84
aWa	a	n	2	84
iwi	i	K	2	84
Palam	m	l	2	84
yawra	a	a	2	84
sawya	a	s	1	84
mayA	A	s	2	84
xevI	I	u	2	84
aswra	a	v	1	84
wam	m	k	2	83
eka	a	p	1	83
ewaw	w	u	2	83
yaWA	A	A	2	83
iwi	i	r	2	83
aswi	i	s	2	83
mayA	A	w	2	83
nara	a	q	1	83
punaH	aH	v	2	82
awra	a	k	2	82
hi	i	X	2	82
sarveRAm	m	e	2	82
waw	w	h	2	82
eva	a	l	2	82
sva	a	v	1	82
varRa	a	S	1	82
evam	m	S	2	82
yaw	w	A	2	82
rAjA	A	w	2	82
ewaw	w	x	2	82
wava	a	v	2	82
piwq	q	x	1	82
sa	a	l	2	81
yasya	a	a	2	81
canxra	a	a	1	81
ca	a	P	2	81
ewaw	w	c	2	81
waw	w	r	1	81
awra	a	v	2	81
saha	a	B	2	81
yaH	aH	y	2	81
Awma	a	s	1	81
aswi	i	m	2	80
rasa	a	A	1	80
aswi	i	n	2	80
wasmAw	w	a	2	80
wasmin	n	v	2	80
namaH	aH	a	2	80
hi	i	j	2	80
aham	m	c	2	80
amiwa	a	o	1	80
suKa	a	A	1	79
wAn	n	w	2	79
yaH	aH	S	2	79
varam	m	v	2	79
nAma	a	s	2	79
punaH	aH	x	2	79
anwa	a	k	1	79
kim	m	v	2	79
ukwvA	A	s	2	79
awra	a	e	2	79
vE	E	B	2	79
sva	a	j	1	79
sva	a	S	1	78
AwmAnam	m	A	2	78
wEH	EH	w	2	78
qRi	i	s	1	78
wri	i	x	1	78
iva	a	n	2	78
aswi	i	i	2	78
kim	m	s	2	78
wvaw	w	p	1	78
wvam	m	w	2	78
maXye	e	w	2	77
sarve	e	c	2	77
vA	A	S	2	77
wAm	m	x	2	77
Palam	m	w	2	77
aWa	a	B	2	77
api	i	i	2	77
kAma	a	a	1	77
sarva	a	j	1	77
waw	w	B	1	77
aswi	i	p	2	77
yAvaw	w	w	2	77
yaWA	A	i	2	77
vE	E	S	2	77
wasmin	n	s	2	77
kaWam	m	s	2	77
uvAca	a	h	2	77
kaWam	m	n	2	77
aham	m	A	2	77
lokeRu	u	v	2	77
wawaH	aH	b	2	76
kAla	a	v	1	76
ye	e	n	2	76
rAjA	A	a	2	76
wasya	a	A	2	76
ayam	m	n	2	76
wAm	m	s	2	76
wawaH	aH	h	2	76
we	e	j	2	76
SuBa	a	a	1	76
sawyam	m	e	2	76
wapaH	aH	c	2	76
sva	a	g	1	75
loke	e	p	2	75
ewaw	w	n	2	75
guNa	a	s	1	75
Xarma	a	B	1	75
yaxA	A	w	2	75
wu	u	h	2	75
Bavew	w	s	2	75
anyaw	w	a	2	75
yaxi	i	m	2	75
punaH	aH	k	2	75
brahma	a	s	1	75
xeva	a	A	1	75
wAn	n	p	2	74
iwi	i	j	2	74
muhuH	uH	m	2	74
kuryAw	w	s	2	74
arWam	m	v	2	74
parama	a	x	1	74
wasya	a	b	2	74
rUpam	m	c	2	74
sahasra	a	a	1	74
naH	aH	s	2	74
axya	a	v	2	74
awra	a	S	2	73
iha	a	k	2	73
karma	a	w	2	73
evam	m	A	2	73
sAXu	u	s	2	73
Axi	i	m	1	73
iha	a	c	2	73
wam	m	h	2	73
puNya	a	k	1	73
XarmaH	aH	w	2	73
AwmAnam	m	a	2	73
eRa	a	m	2	73
wvam	m	i	2	73
para	a	a	1	72
sva	a	x	1	72
wasmAw	w	p	2	72
asya	a	x	2	72
karma	a	s	2	72
eka	a	a	1	72
awra	a	m	2	72
ukwam	m	w	2	72
sarvam	m	y	2	72
wvayA	A	s	2	72
kRawra	a	X	1	72
puwra	a	S	1	72
kqwam	m	p	2	72
sarvam	m	i	2	72
AwmA	A	k	2	72
asmi	i	w	2	72
mAm	m	v	2	72
weRAm	m	m	2	71
evam	m	c	2	71
iha	a	w	2	71
awra	a	n	2	71
arWam	m	k	2	71
aparam	m	c	2	71
ye	e	p	2	71
sva	a	s	1	71
puruRa	a	a	1	71
hi	i	b	2	71
brahma	a	A	1	71
wasmin	n	k	2	71
sawya	a	p	1	71
wvAm	m	a	2	71
pANdavAnAm	m	m	2	71
maXya	a	g	1	70
syAw	w	v	2	70
arWa	a	v	1	70
xeSa	a	k	1	70
kqwa	a	s	1	70
wri	i	r	1	70
ixam	m	u	2	70
mayA	A	u	2	70
mahI	I	w	1	70
asmi	i	i	2	70
me	e	r	2	70
asi	i	m	2	70
jarA	A	m	1	69
na	a	X	2	69
guNa	a	a	1	69
wasmAw	w	s	2	69
asya	a	n	2	69
yaw	w	i	2	69
ekaH	aH	a	2	69
kaWam	m	a	2	69
sahasram	m	w	2	69
wapaH	aH	v	1	69
ixam	m	A	2	69
kaWam	m	e	2	69
yaH	aH	h	2	68
aswu	u	w	2	68
waWA	A	v	2	68
sarvAn	n	k	2	68
yaw	w	B	2	68
waWA	A	h	2	68
sarva	a	m	1	68
xevAnAm	m	a	2	68
ayam	m	x	2	68
sA	A	e	2	68
xeva	a	m	1	68
yawra	a	v	2	68
yaxi	i	p	2	68
AwmA	A	w	2	68
waw	w	n	1	68
ewe	e	c	2	68
raWa	a	a	1	68
puwraH	aH	p	2	68
wava	a	m	2	68
mama	a	e	2	68
karma	a	s	1	67
arWam	m	m	2	67
wawwva	a	v	1	67
pApa	a	h	1	67
AsIw	w	s	2	67
raWam	m	p	2	67
brUhi	i	p	2	67
aswu	u	i	2	67
mahA	A	n	1	67
eRa	a	x	2	66
wam	m	b	2	66
waw	w	g	2	66
mahA	A	S	1	66
xqRtvA	A	S	2	66
Soka	a	s	1	66
wO	O	w	2	66
raWam	m	A	2	66
SruwvA	A	k	2	66
wvAm	m	p	2	66
prahasan	n	i	2	66
lokam	m	a	2	66
ewaw	w	y	2	65
yoga	a	v	1	65
yaWA	A	v	2	65
evam	m	y	2	65
yaH	aH	B	2	65
ewaw	w	A	2	65
naraH	aH	s	2	65
kuryAw	w	w	2	65
eka	a	x	1	65
yaw	w	S	2	65
syAw	w	m	2	65
varNa	a	A	1	65
yawra	a	p	2	65
wena	a	u	2	65
Bavawi	i	i	2	65
yaH	aH	e	2	65
naH	aH	S	2	65
SruwvA	A	e	2	65
wvayA	A	a	2	65
aham	m	y	2	65
rAkRasa	a	a	1	65
narmaxA	A	w	1	65
sarve	e	x	2	64
param	m	w	2	64
aham	m	h	2	64
asya	a	S	2	64
pANdu	u	n	1	64
weRAm	m	c	2	64
Axi	i	x	1	64
kqwam	m	w	2	64
xeva	a	q	1	64
SafKa	a	c	1	64
hi	i	i	2	64
SrI	I	x	1	64
ukwaH	aH	p	2	64
muni	i	S	1	64
Awma	a	v	1	64
iha	a	m	2	64
xqRtvA	A	c	2	64
ewasmin	n	a	2	64
rAjan	n	a	2	64
SawaSaH	aH	a	2	64
kuru	u	s	1	64
BU	U	w	1	63
anena	a	v	2	63
karma	a	k	1	63
yaxi	i	n	2	63
ewaw	w	h	2	63
wO	O	u	2	63
yaxA	A	s	2	63
ixam	m	c	2	63
canxra	a	s	1	63
nAma	a	w	2	63
asO	O	p	2	63
Aha	a	p	2	63
aWa	a	c	2	63
kim	m	e	2	63
rAjA	A	c	2	63
Aha	a	s	2	63
kaH	aH	n	2	63
kim	m	m	2	63
mAm	m	w	2	63
abravIw	w	v	2	63
vIra	a	h	1	63
rAjan	n	m	2	63
param	m	b	2	62
yasya	a	v	2	62
hi	i	g	2	62
karma	a	p	2	62
wu	u	u	2	62
wasmAw	w	w	2	62
Axi	i	p	1	62
yena	a	a	2	62
syAw	w	i	2	62
eka	a	v	1	62
kaWam	m	v	2	62
wvAm	m	v	2	62
kqwvA	A	a	2	62
kqwa	a	A	1	62
kaWam	m	c	2	62
puwrAH	AH	c	2	62
wAm	m	v	2	62
yama	a	s	1	62
bala	a	p	1	61
jAyawe	e	n	2	61
wawra	a	u	2	61
iha	a	u	2	61
kqwvA	A	k	2	61
kuryAw	w	p	2	61
sarvAH	AH	s	2	61
sva	a	b	1	61
Axi	i	a	1	61
suKa	a	u	1	61
rasa	a	s	1	61
xeha	a	s	1	61
xqRtvA	A	e	2	61
eRa	a	S	2	61
wasyAH	AH	w	2	61
saxA	A	e	2	61
axya	a	w	2	61
Aha	a	w	2	61
wvam	m	A	2	61
uvAca	a	v	2	61
puwraH	aH	m	2	61
priya	a	a	1	61
mAm	m	n	2	61
naH	aH	p	2	61
wvam	m	B	2	61
inxra	a	w	2	61
yasya	a	p	2	60
aWa	a	j	2	60
eka	a	r	1	60
wri	i	v	1	60
sarva	a	u	1	60
balam	m	w	2	60
rUpam	m	s	2	60
punaH	aH	m	2	60
para	a	x	1	60
brahma	a	p	2	60
paramam	m	w	2	60
wena	a	S	2	60
rUpam	m	a	2	60
ixam	m	S	2	60
mama	a	w	2	60
iwi	i	g	2	60
Aha	a	a	2	60
rAja	a	S	1	60
kqwa	a	u	1	60
uvAca	a	a	2	60
wava	a	x	2	60
uvAca	a	p	2	60
abravIw	w	w	2	60
asi	i	k	2	60
brahma	a	i	2	59
sama	a	x	1	59
wasya	a	X	2	59
yasya	a	w	2	59
aswi	i	v	2	59
samyak	k	p	2	59
syAw	w	n	2	59
rUpam	m	p	2	59
wasya	a	g	2	59
Palam	m	a	2	59
pAxa	a	a	1	59
puruRaH	aH	p	2	59
waw	w	u	1	59
nqpa	a	s	1	59
anena	a	e	2	59
rasa	a	v	1	59
pUrva	a	a	1	59
waw	w	S	1	59
jFaH	aH	s	2	59
ewaw	w	r	2	59
kaH	aH	h	2	59
mahA	A	G	1	59
abravIw	w	p	2	59
xEwya	a	i	1	59
SrI	I	g	1	59
anna	a	p	1	58
kAla	a	p	1	58
gawvA	A	s	2	58
nAma	a	r	2	58
xevAH	AH	w	2	58
sarvAn	n	a	2	58
waw	w	j	2	58
waxA	A	k	2	58
XarmaH	aH	c	2	58
Axiwya	a	s	1	58
Aha	a	m	2	58
iha	a	l	2	58
vacanam	m	w	2	58
nAma	a	a	2	58
cakra	a	g	1	58
uvAca	a	w	2	58
ukwvA	A	p	2	58
asi	i	s	2	58
guru	u	p	1	57
kAla	a	k	1	57
purA	A	k	2	57
SawAni	i	c	2	57
wAm	m	w	2	57
api	i	X	2	57
wasya	a	y	2	57
xqRtvA	A	a	2	57
wawra	a	b	2	57
evam	m	B	2	57
wvA	A	a	2	57
weRAm	m	k	2	57
wri	i	p	1	57
xevAH	AH	s	2	57
maXye	e	s	2	57
Awma	a	a	1	57
kqwa	a	p	1	57
lokam	m	s	2	57
loke	e	s	2	57
akliRta	a	k	1	57
mahA	A	o	1	57
wAwa	a	p	2	57
rUpa	a	s	1	57
