gawvA	gawvA	abs.	gam		189
sarvaSaH	sarvaSas	adv.			187
xuryoXanaH	xuryoXana	m. sg. nom.			187
xqSyawe	xqS	pr. ps. sg. 3			186
sahasraSaH	sahasraSas	adv.			186
karmaNA	karman	n. sg. i.			185
manaH	manas	n. sg. nom.			185
wapaH	wapas	n. sg. acc.			185
manasA	manas	n. sg. i.			185
smqwam	smqwa	n. sg. nom.	smq	pp.	183
kqwam	kqwa	n. sg. nom.	kq	pp.	183
hanwi	han	pr. [2] ac. sg. 3			182
kruxXaH	kruxXa	m. sg. nom.	kruX	pp.	181
vinA	vinA	prep.			180
kvaciw	kvacix	adv.			180
arWaH	arWa	m. sg. nom.			179
BUyaH	BUyas	adv.			178
snAwvA	snAwvA	abs.	snA		178
vixuH	vix	pft. ac. pl. 3			177
gacCawi	gam	pr. [1] ac. sg. 3			175
wapaH	wapas	n. sg. nom.			174
viSAm	viS	f. pl. g.			174
gawim	gawi	f. sg. acc.			173
Palam	Pala	n. sg. nom.			173
piwA	piwq	m. sg. nom.			173
wAwa	wAwa	m. sg. voc.			173
Palam	Pala	n. sg. acc.			172
nqpa	nqpa	m. sg. voc.			172
SqNu	Sru	imp. [5] ac. sg. 2			171
anyaWA	anyaWA	adv.			171
sWiwaH	sWiwa	m. sg. nom.	sWA	pp.	170
wEH	wax	m. pl. i.			170
karma	karman	n. sg. nom.			170
yena	yax	m. sg. i.			170
laBawe	laB	pr. [1] md. sg. 3			169
kAraNam	kAraNa	n. sg. nom.			168
cakAra	kq	pft. ac. sg. 3			168
pawe	pawi	m. sg. voc.			168
wayoH	wax	m. du. g.			167
cakre	kq	pft. md. sg. 3			167
xAnam	xAna	n. sg. nom.			166
wasmE	wax	m. sg. dat.			166
BImaH	BIma	m. sg. nom.			166
iyam	ixam	f. sg. nom.			165
asmin	ixam	m. sg. loc.			165
inxraH	inxra	m. sg. nom.			165
xroNaH	xroNa	m. sg. nom.			165
xevam	xeva	m. sg. acc.			164
Buvi	BU	f. sg. loc.			164
wIrWe	wIrWa	n. sg. loc.			164
kArayew	kAray	ca. opt. ac. sg. 3			164
anena	ixam	m. sg. i.			163
brAhmaNAH	brAhmaNa	m. pl. nom.			163
AwmA	Awman	m. sg. nom.			163
karNaH	karNa	m. sg. nom.			163
anyaH	anya	m. sg. nom.			162
viRNuH	viRNu	m. sg. nom.			161
rAjFaH	rAjan	m. sg. g.			161
xawwvA	xawwvA	abs.	xA		161
vAsuxevaH	vAsuxeva	m. sg. nom.			160
marxayew	marxay	ca. opt. ac. sg. 3			160
asmi	as	pr. [2] ac. sg. 1			158
mEwreyaH	mEwreya	m. sg. nom.			158
bahavaH	bahu	m. pl. nom.			157
BImasenaH	BImasena	m. sg. nom.			157
weRu	wax	m. pl. loc.			156
jFAnam	jFAna	n. sg. nom.			156
buxXiH	buxXi	f. sg. nom.			156
xevAnAm	xeva	m. pl. g.			156
yasmAw	yax	n. sg. abl.			155
narAH	nara	m. pl. nom.			155
mahaw	mahaw	n. sg. nom.			155
cew	cex	conj.			154
sarvawra	sarvawra	adv.			154
yuXiRTira	yuXiRTira	m. sg. voc.			154
paramam	parama	n. sg. nom.			153
uwwamam	uwwama	n. sg. nom.			152
muniH	muni	m. sg. nom.			152
hariH	hari	m. sg. nom.			152
aWa-+vA	aWavA	conj.			152
xevi	xevI	f. sg. voc.			151
eRA	ewax	f. sg. nom.			151
mahawA	mahaw	m. sg. i.			150
janamejayaH	janamejaya	m. sg. nom.			150
vane	vana	n. sg. loc.			148
ekam	eka	m. sg. acc.			148
prawyuvAca	prawivac	pft. ac. sg. 3			148
SrImAn	SrImaw	m. sg. nom.			147
BUwvA	BUwvA	abs.	BU		147
jFAwvA	jFAwvA	abs.	jFA		147
puwram	puwra	m. sg. acc.			146
xivyam	xivya	n. sg. nom.			146
yam	yax	m. sg. acc.			146
yayAwiH	yayAwi	m. sg. nom.			146
paSyawi	xqS	pr. [4] ac. sg. 3			145
kAlaH	kAla	m. sg. nom.			144
gawiH	gawi	f. sg. nom.			143
SakraH	Sakra	m. sg. nom.			143
pANdavAH	pANdava	m. pl. nom.			143
hawvA	hawvA	abs.	han		143
Apnowi	Ap	pr. [5] ac. sg. 3			142
uwwamam	uwwama	n. sg. acc.			142
SabxaH	Sabxa	m. sg. nom.			142
yukwaH	yukwa	m. sg. nom.	yuj	pp.	142
eRAm	ixam	m. pl. g.			141
xevI	xevI	f. sg. nom.			141
kAlena	kAla	m. sg. i.			141
paraH	para	m. sg. nom.			140
waxvaw	waxvaw	ind.			140
brahma	brahman	n. sg. nom.			140
varam	vara	m. sg. acc.			140
anyawra	anyawra	adv.			138
rasaH	rasa	m. sg. nom.			137
param	para	n. sg. acc.			137
vIraH	vIra	m. sg. nom.			137
wIrWam	wIrWa	n. sg. nom.			136
sarvAH	sarva	f. pl. nom.			135
yAnwi	yA	pr. [2] ac. pl. 3			135
brahmaNaH	brahman	m. sg. g.			134
kila	kila	part.			134
yuXi	yuX	f. sg. loc.			134
kva	kva	adv.			134
xaxO	xA	pft. ac. sg. 3			133
kuwaH	kuwas	adv.			132
wejasA	wejas	n. sg. i.			132
piwuH	piwq	m. sg. g.			131
rAjAnam	rAjan	m. sg. acc.			131
apare	apara	m. pl. nom.			129
SuciH	Suci	m. sg. nom.			128
pUrvavaw	pUrvavaw	adv.			128
aswu	as	imp. [2] ac. sg. 3			128
param	para	m. sg. acc.			128
guNAH	guNa	m. pl. nom.			127
yena	yax	n. sg. i.			127
imam	ixam	m. sg. acc.			127
paSya	paS	imp. [4] ac. sg. 2			127
prANaH	prANa	m. sg. nom.			126
vixyAw	vix	opt. [2] ac. sg. 3			126
BakwyA	Bakwi	f. sg. i.			126
jAwaH	jAwa	m. sg. nom.	jan	pp.	126
uwa	uwa	conj.			125
piwAmahaH	piwAmaha	m. sg. nom.			125
pANdavAnAm	pANdava	m. pl. g.			125
syuH	as	opt. [2] ac. pl. 3			124
yeRAm	yax	m. pl. g.			124
viXinA	viXi	m. sg. i.			123
saxyaH	saxyas	adv.			123
kqRNaH	kqRNa	m. sg. nom.			123
varwawe	vqw	pr. [1] md. sg. 3			123
wAH	wax	f. pl. nom.			123
BavAn	Bavaw	m. sg. nom.			123
mA	mA	part.			123
gacCew	gam	opt. [1] ac. sg. 3			122
pibew	pA	opt. [1] ac. sg. 3			122
rUpam	rUpa	n. sg. nom.			121
qRiH	qRi	m. sg. nom.			121
hawaH	hawa	m. sg. nom.	han	pp.	121
sUryaH	sUrya	m. sg. nom.			120
yayO	yA	pft. ac. sg. 3			120
saMyuge	saMyuga	n. sg. loc.			120
puNyam	puNya	n. sg. nom.			119
svargam	svarga	m. sg. acc.			119
ASu	ASu	adv.			118
suKam	suKa	n. sg. nom.			118
SreRTaH	SreRTa	m. sg. nom.			118
wasyAm	wax	f. sg. loc.			118
guruH	guru	m. sg. nom.			117
aXaH	aXas	adv.			117
parasparam	paraspara	m. sg. acc.			117
lokeRu	loka	m. pl. loc.			117
vixuraH	vixura	m. sg. nom.			117
pqWivIm	pqWivI	f. sg. acc.			117
SanEH	SanEs	adv.			116
wriBiH	wri	m. pl. i.			116
BUmO	BUmi	f. sg. loc.			116
sAkRAw	sAkRAw	adv.			116
pANdavaH	pANdava	m. sg. nom.			116
smqwAH	smqwa	m. pl. nom.	smq	pp.	115
wiRTawi	sWA	pr. [1] ac. sg. 3			115
yAni	yax	n. pl. nom.			115
kAFcanam	kAFcana	n. sg. nom.			114
SawaSaH	SawaSas	adv.			114
pawiH	pawi	m. sg. nom.			114
manuH	manu	m. sg. nom.			114
janAH	jana	m. pl. nom.			113
XanaFjayaH	XanaFjaya	m. sg. nom.			113
prokwam	prokwa	n. sg. nom.	pravac	pp.	112
viRNoH	viRNu	m. sg. g.			111
jagrAha	grah	pft. ac. sg. 3			111
pUjayew	pUjay	opt. [10] ac. sg. 3			111
muhuH	muhur	adv.			110
vivyAXa	vyaX	pft. ac. sg. 3			110
vAcA	vAc	f. sg. i.			109
wyakwvA	wyakwvA	abs.	wyaj		109
svAhA	svAhA	ind.			108
xvO	xvi	m. du. nom.			108
wriRu	wri	m. pl. loc.			108
pqWivyAm	pqWivI	f. sg. loc.			108
balavAn	balavaw	m. sg. nom.			107
nqpaH	nqpa	m. sg. nom.			107
wasmAw	wax	m. sg. abl.			106
balam	bala	n. sg. acc.			106
karwavyam	karwavya	n. sg. nom.	kq	pfp. [3]	106
jIvew	jIv	opt. [1] ac. sg. 3			106
kiFca	kiFca	adv.			106
safgrAme	safgrAma	m. sg. loc.			106
Kalu	Kalu	adv.			105
rAmam	rAma	m. sg. acc.			105
papAwa	paw	pft. ac. sg. 3			105
Bayam	Baya	n. sg. nom.			104
arhasi	arh	pr. [1] ac. sg. 2			104
suKam	suKa	n. sg. acc.			103
lokAn	loka	m. pl. acc.			103
xuHKam	xuHKa	n. sg. nom.			103
vAk	vAc	f. sg. nom.			103
puwrAH	puwra	m. pl. nom.			103
xvijaH	xvija	m. sg. nom.			103
sAwyakiH	sAwyaki	m. sg. nom.			103
mucyawe	muc	pr. ps. sg. 3			102
prAha	prAh	pft. ac. sg. 3			102
puruRam	puruRa	m. sg. acc.			101
XImawaH	XImaw	m. sg. g.			101
bANEH	bANa	m. pl. i.			101
pArWaH	pArWa	m. sg. nom.			101
sarvaxA	sarvaxA	adv.			100
vanam	vana	n. sg. acc.			100
xqSyanwe	xqS	pr. ps. pl. 3			100
imAm	ixam	f. sg. acc.			100
munayaH	muni	m. pl. nom.			99
kurvanwi	kq	pr. [8] ac. pl. 3			99
swriyaH	swrI	f. pl. nom.			99
arhawi	arh	pr. [1] ac. sg. 3			99
xevAn	xeva	m. pl. acc.			99
vasiRTaH	vasiRTa	m. sg. nom.			99
karNam	karNa	m. sg. acc.			99
kqwaH	kqwa	m. sg. nom.	kq	pp.	98
anyonyam	anyonya	m. sg. acc.			98
SivaH	Siva	m. sg. nom.			98
jAyanwe	jan	pr. [4] md. pl. 3			97
xiSaH	xiS	f. pl. acc.			97
rasam	rasa	m. sg. acc.			96
kAlam	kAla	m. sg. acc.			96
anware	anwara	n. sg. loc.			96
lokAH	loka	m. pl. nom.			96
jaGAna	han	pft. ac. sg. 3			96
vIryavAn	vIryavaw	m. sg. nom.			96
yojayew	yojay	ca. opt. ac. sg. 3			96
wAni	wax	n. pl. nom.			95
yuXiRTiram	yuXiRTira	m. sg. acc.			95
rAkRasAH	rAkRasa	m. pl. nom.			94
piwQNAm	piwq	m. pl. g.			94
sanAwanaH	sanAwana	m. sg. nom.			94
raWam	raWa	m. sg. acc.			94
rAjAnaH	rAjan	m. pl. nom.			94
icCAmi	iR	pr. [6] ac. sg. 1			94
ruxXvA	ruxXvA	abs.	ruX		94
gqhIwvA	gqhIwvA	abs.	grah		94
sWiwAH	sWiwa	m. pl. nom.	sWA	pp.	93
wAsAm	wax	f. pl. g.			93
gawAH	gawa	m. pl. nom.	gam	pp.	93
paramam	parama	n. sg. acc.			93
viXivaw	viXivaw	adv.			93
agnim	agni	m. sg. acc.			93
piwaraH	piwq	m. pl. nom.			92
mAnavaH	mAnava	m. sg. nom.			92
mqwyuH	mqwyu	m. sg. nom.			92
wAni	wax	n. pl. acc.			92
mAwA	mAwq	f. sg. nom.			92
pArWa	pArWa	m. sg. voc.			92
cakruH	kq	pft. ac. pl. 3			91
vegena	vega	m. sg. i.			91
prawApavAn	prawApavaw	m. sg. nom.			91
sixXiH	sixXi	f. sg. nom.			90
qwe	qwe	prep.			90
vqwaH	vqwa	m. sg. nom.	vq	pp.	90
prajAH	prajA	f. pl. acc.			90
SUraH	SUra	m. sg. nom.			89
kRipew	kRip	opt. [6] ac. sg. 3			89
jajFe	jan	pft. md. sg. 3			89
xaxqSuH	xqS	pft. ac. pl. 3			89
uwwamam	uwwama	m. sg. acc.			88
ewAni	ewax	n. pl. nom.			88
cawvAraH	cawur	m. pl. nom.			88
ukwAH	ukwa	m. pl. nom.	vac	pp.	88
brahma	brahman	n. sg. acc.			88
lokaH	loka	m. sg. nom.			88
rAmasya	rAma	m. sg. g.			88
vixXi	vix	imp. [2] ac. sg. 2			87
xevasya	xeva	m. sg. g.			86
bahuXA	bahuXA	adv.			86
rUpam	rUpa	n. sg. acc.			86
priye	priya	f. sg. voc.			86
ekena	eka	m. sg. i.			86
asya	ixam	n. sg. g.			86
ruxraH	ruxra	m. sg. nom.			86
paxam	paxa	n. sg. acc.			86
prAhuH	prAh	pft. ac. pl. 3			86
paSyAmi	xqS	pr. [4] ac. sg. 1			86
kurvIwa	kq	opt. [8] md. sg. 3			85
Xarmasya	Xarma	m. sg. g.			85
AwreyaH	Awreya	m. sg. nom.			85
sarvAH	sarva	f. pl. acc.			85
BarawaH	Barawa	m. sg. nom.			85
bahuBiH	bahu	m. pl. i.			84
xawwam	xawwa	n. sg. nom.	xA	pp.	84
sixXim	sixXi	f. sg. acc.			84
cakRuH	cakRus	n. sg. nom.			84
safKye	safKya	n. sg. loc.			84
avApnowi	avAp	pr. [5] ac. sg. 3			84
nara-+aXipa	narAXipa	m. sg. voc.			84
vakRyAmi	vac	fut. ac. sg. 1			83
SakuniH	Sakuni	m. sg. nom.			83
Xanam	Xana	n. sg. acc.			83
kanyA	kanyA	f. sg. nom.			83
wayA	wax	f. sg. i.			83
lokam	loka	m. sg. acc.			83
XarmeNa	Xarma	m. sg. i.			83
lepayew	lepay	ca. opt. ac. sg. 3			83
aparaH	apara	m. sg. nom.			82
yaWAvaw	yaWAvaw	adv.			82
annam	anna	n. sg. nom.			82
sarveRu	sarva	m. pl. loc.			82
mAnavAH	mAnava	m. pl. nom.			82
wejaH	wejas	n. sg. nom.			82
vipraH	vipra	m. sg. nom.			82
pANdavAn	pANdava	m. pl. acc.			82
SalyaH	Salya	m. sg. nom.			82
xaNdaH	xaNda	m. sg. nom.			81
kAmaH	kAma	m. sg. nom.			81
xinam	xina	n. sg. acc.			81
Awmani	Awman	m. sg. loc.			81
SOnakaH	SOnaka	m. sg. nom.			81
Ahave	Ahava	m. sg. loc.			81
prIwaH	prIwa	m. sg. nom.	prI	pp.	81
apaSyaw	paS	impft. [4] ac. sg. 3			81
paramam	parama	m. sg. acc.			81
baBUvuH	BU	pft. ac. pl. 3			81
AyuH	Ayus	n. sg. acc.			80
swrINAm	swrI	f. pl. g.			80
ekam	eka	n. sg. nom.			80
Sawam	Sawa	n. sg. nom.			80
xeyam	xeya	n. sg. nom.	xA	pfp. [1]	80
kuru	kq	imp. [8] ac. sg. 2			80
yajFaH	yajFa	m. sg. nom.			80
SUrAH	SUra	m. pl. nom.			80
lomaSaH	lomaSa	m. sg. nom.			80
viXiH	viXi	m. sg. nom.			79
carew	car	opt. [1] ac. sg. 3			79
anena	ixam	n. sg. i.			79
pApam	pApa	n. sg. nom.			79
arWe	arWa	m. sg. loc.			79
xivyam	xivya	n. sg. acc.			79
SafkaraH	Safkara	m. sg. nom.			79
jagmuH	gam	pft. ac. pl. 3			79
xoRAH	xoRa	m. pl. nom.			78
BiRak	BiRaj	m. sg. nom.			78
sawwvam	sawwva	n. sg. nom.			78
xoRaH	xoRa	m. sg. nom.			78
BayAw	Baya	n. sg. abl.			78
bqhaspawiH	bqhaspawi	m. sg. nom.			78
sWAnam	sWAna	n. sg. acc.			78
xaxAwi	xA	pr. [3] ac. sg. 3			78
nUnam	nUnam	adv.			78
rAjFA	rAjan	m. sg. i.			78
SriyA	SrI	f. sg. i.			78
xroNam	xroNa	m. sg. acc.			78
yasmin	yax	m. sg. loc.			77
samaH	sama	m. sg. nom.			77
BqguH	Bqgu	m. sg. nom.			77
kRawriyAH	kRawriya	m. pl. nom.			77
rAGavaH	rAGava	m. sg. nom.			77
gOwamaH	gOwama	m. sg. nom.			77
prahasan	prahasaw	m. sg. nom.	prahas	ppr. [1] ac.	77
parA	para	f. sg. nom.			76
sanwi	as	pr. [2] ac. pl. 3			76
viviXAni	viviXa	n. pl. acc.			76
yamaH	yama	m. sg. nom.			76
manaH	manas	n. sg. acc.			76
puruRasya	puruRa	m. sg. g.			76
prajAH	prajA	f. pl. nom.			76
lokasya	loka	m. sg. g.			76
pqWivI	pqWivI	f. sg. nom.			76
pumAn	puMs	m. sg. nom.			75
mUlam	mUla	n. sg. nom.			75
sahasA	sahas	n. sg. i.			75
annam	anna	n. sg. acc.			75
SruwiH	Sruwi	f. sg. nom.			75
piwaram	piwq	m. sg. acc.			75
ime	ixam	m. pl. nom.			75
manye	man	pr. [4] md. sg. 1			75
kurUNAm	kuru	m. pl. g.			75
aparam	apara	n. sg. nom.			75
jIvawi	jIv	pr. [1] ac. sg. 3			74
kurvan	kurvaw	m. sg. nom.	kq	ppr. [8] ac.	74
mukwaH	mukwa	m. sg. nom.	muc	pp.	74
sarvANi	sarva	n. pl. nom.			74
asyAH	ixam	f. sg. g.			74
iwaH	iwas	adv.			74
XImAn	XImaw	m. sg. nom.			74
rAkRasaH	rAkRasa	m. sg. nom.			74
aSnuwe	aS	pr. [5] md. sg. 3			73
jFeyam	jFeya	n. sg. nom.	jFA	pfp. [1]	73
swrI	swrI	f. sg. nom.			73
SaraNam	SaraNa	n. sg. acc.			73
gawe	gawa	m. sg. loc.	gam	pp.	73
akarow	kq	impft. [8] ac. sg. 3			73
pArWiva	pArWiva	m. sg. voc.			73
avApnuyAw	avAp	opt. [5] ac. sg. 3			73
rajaH	rajas	n. sg. nom.			72
xiSaH	xiS	f. pl. nom.			72
guNEH	guNa	m. pl. i.			72
wamaH	wamas	n. sg. nom.			72
bahUn	bahu	m. pl. acc.			72
wyajew	wyaj	opt. [1] ac. sg. 3			72
Xarme	Xarma	m. sg. loc.			72
nAmnA	nAman	n. sg. i.			72
brAhmaNAnAm	brAhmaNa	m. pl. g.			72
praBo	praBu	m. sg. voc.			72
BImasenam	BImasena	m. sg. acc.			72
yogaH	yoga	m. sg. nom.			71
Sawam	Sawa	n. sg. acc.			71
alam	alam	adv.			71
lifgam	lifga	n. sg. nom.			71
SuBam	SuBa	n. sg. nom.			71
vexAH	vexa	m. pl. nom.			71
AwmanA	Awman	m. sg. i.			71
rakRasAm	rakRas	n. pl. g.			71
karwum	karwum	inf.	kq		71
wiRTanwi	sWA	pr. [1] ac. pl. 3			70
xve	xvi	n. du. nom.			70
balI	balin	m. sg. nom.			70
anyAn	anya	m. pl. acc.			70
Sriyam	SrI	f. sg. acc.			70
saha-+xevaH	sahaxeva	m. sg. nom.			70
sAXu	sAXu	n. sg. acc.			69
yuge	yuga	n. sg. loc.			69
xivi	xiv	m. sg. loc.			69
vIrAH	vIra	m. pl. nom.			69
kRipwvA	kRipwvA	abs.	kRip		69
ganXarvAH	ganXarva	m. pl. nom.			68
lakRaNam	lakRaNa	n. sg. nom.			68
miWyA	miWyA	adv.			68
xivase	xivasa	m. sg. loc.			68
paramAm	parama	f. sg. acc.			68
parAm	para	f. sg. acc.			68
gacCanwi	gam	pr. [1] ac. pl. 3			68
sanxehaH	sanxeha	m. sg. nom.			68
vixyA	vixyA	f. sg. nom.			68
ApnuyAw	Ap	opt. [5] ac. sg. 3			67
vaxanwi	vax	pr. [1] ac. pl. 3			67
paxam	paxa	n. sg. nom.			67
yAm	yax	f. sg. acc.			67
puruRAH	puruRa	m. pl. nom.			67
kRayam	kRaya	m. sg. acc.			67
brAhmaNasya	brAhmaNa	m. sg. g.			67
pArWivaH	pArWiva	m. sg. nom.			67
wO	wax	m. du. acc.			67
hawe	hawa	m. sg. loc.	han	pp.	67
mawaH	mawa	m. sg. nom.	man	pp.	66
pramANam	pramANa	n. sg. nom.			66
samam	sama	n. sg. nom.			66
varXawe	vqX	pr. [1] md. sg. 3			66
sWAnam	sWAna	n. sg. nom.			66
puwrAn	puwra	m. pl. acc.			66
wriXA	wriXA	adv.			66
bIjam	bIja	n. sg. nom.			66
SrIH	SrI	f. sg. nom.			66
mumoca	muc	pft. ac. sg. 3			66
praBqwi	praBqwi	adv.			66
vIram	vIra	m. sg. acc.			66
BiwwvA	BiwwvA	abs.	Bix		66
vahniH	vahni	m. sg. nom.			65
buxXyA	buxXi	f. sg. i.			65
kAmam	kAma	m. sg. acc.			65
SUxraH	SUxra	m. sg. nom.			65
pApam	pApa	n. sg. acc.			65
xamaH	xama	m. sg. nom.			65
sAXu	sAXu	n. sg. nom.			65
pravarwawe	pravqw	pr. [1] md. sg. 3			65
safkruxXaH	safkruxXa	m. sg. nom.	safkruX	pp.	65
jalam	jala	n. sg. acc.			64
rAjFAm	rAjan	m. pl. g.			64
viRam	viRa	n. sg. nom.			64
yukwAH	yukwa	m. pl. nom.	yuj	pp.	64
karwA	karwq	m. sg. nom.			64
prANAn	prANa	m. pl. acc.			64
SarIram	SarIra	n. sg. nom.			64
prajAnAm	prajA	f. pl. g.			64
piwQn	piwq	m. pl. acc.			64
kule	kula	n. sg. loc.			64
cikRepa	kRip	pft. ac. sg. 3			64
mAriRa	mAriRa	m. sg. voc.			64
nakulaH	nakula	m. sg. nom.			64
xehinAm	xehin	m. pl. g.			63
sarvEH	sarva	m. pl. i.			63
eRaH	ewax	m. sg. nom.			63
ukwA	ukwa	f. sg. nom.	vac	pp.	63
kRamA	kRamA	f. sg. nom.			63
xevEH	xeva	m. pl. i.			63
mahIm	mahI	f. sg. acc.			63
xraRtum	xraRtum	inf.	xqS		63
paSyanwi	xqS	pr. [4] ac. pl. 3			63
jale	jala	n. sg. loc.			62
AxO	Axi	m. sg. loc.			62
