pqWak	pqWak	adv.			241
yoga	yoga	iic.			240
arWaH	arWa	m. sg. nom.			240
guru	guru	iic.			239
mahAn	mahaw	m. sg. nom.			237
wasyAH	wax	f. sg. g.			237
balaH	bala	m. sg. nom.			236
rUpa	rUpa	iic.			235
varRa	varRa	iic.			235
vara	vara	iic.			235
kqwam	kqwa	n. sg. nom.	kq	pp.	234
balam	bala	n. sg. nom.			229
piwwa	piwwa	iic.			229
kAraNam	kAraNa	n. sg. nom.			228
sawyam	sawya	n. sg. nom.			228
varaH	vara	m. sg. nom.			228
kuru	kuru	iic.			228
wO	wax	m. du. nom.			227
baBUva	BU	pft. ac. sg. 3			227
lokam	loka	m. sg. acc.			227
wapasA	wapas	n. sg. i.			227
Xarmam	Xarma	m. sg. acc.			226
karma	karman	n. sg. acc.			225
nAraxaH	nAraxa	m. sg. nom.			224
xuHKa	xuHKa	iic.			223
jFAna	jFAna	iic.			223
viRa	viRa	iic.			222
anwe	anwa	m. sg. loc.			221
varNa	varNa	iic.			220
paraH	para	m. sg. nom.			220
xaxarSa	xqS	pft. ac. sg. 3			219
vixyawe	vix	pr. ps. sg. 3			218
vyAsaH	vyAsa	m. sg. nom.			217
XanvanwariH	Xanvanwari	m. sg. nom.			216
vAyuH	vAyu	m. sg. nom.			216
bAhuH	bAhu	m. sg. nom.			216
inxra	inxra	iic.			215
yajFa	yajFa	iic.			214
praBuH	praBu	m. sg. nom.			214
yA	yax	f. sg. nom.			213
kaPa	kaPa	iic.			213
muni	muni	iic.			211
puRpa	puRpa	iic.			210
jagAma	gam	pft. ac. sg. 3			209
xaSa	xaSan	iic.			207
piwq	piwq	iic.			207
karmaNA	karman	n. sg. i.			206
canxra	canxra	iic.			205
wejAH	wejas	m. sg. nom.			205
wrayaH	wri	m. pl. nom.			204
xAnam	xAna	n. sg. nom.			204
rAkRasa	rAkRasa	iic.			204
inxra	inxra	m. sg. voc.			204
asi	as	pr. [2] ac. sg. 2			204
wawwva	wawwva	iic.			202
xvi	xvi	iic.			202
puNya	puNya	iic.			202
sawwama	sawwama	m. sg. voc.			202
rAmaH	rAma	m. sg. nom.			202
jFAnam	jFAna	n. sg. nom.			200
wasmin	wax	n. sg. loc.			200
vexa	vix	pft. ac. sg. 3			200
karowi	kq	pr. [8] ac. sg. 3			199
BIma	BIma	iic.			199
sahasra	sahasra	iic.			199
viw	vix	m. sg. nom.			198
pAxa	pAxa	iic.			197
kuruwe	kq	pr. [8] md. sg. 3			195
hema	heman	iic.			195
manwra	manwra	iic.			195
SAswra	SAswra	iic.			194
sWiwaH	sWiwa	m. sg. nom.	sWA	pp.	193
sapwa	sapwan	iic.			193
karma	karman	n. sg. nom.			193
wapaH	wapas	iic.			193
puwram	puwra	m. sg. acc.			193
anyaw	anya	n. sg. nom.			193
sarvawaH	sarvawas	adv.			192
yAwi	yA	pr. [2] ac. sg. 3			192
pacew	pac	opt. [1] ac. sg. 3			192
manasA	manas	n. sg. i.			192
gawim	gawi	f. sg. acc.			191
mahaw	mahaw	n. sg. acc.			191
aBUw	BU	aor. [1] ac. sg. 3			191
wasya	wax	n. sg. g.			190
SabxaH	Sabxa	m. sg. nom.			190
muniH	muni	m. sg. nom.			190
xeha	xeha	iic.			189
Siva	Siva	iic.			189
gawvA	gawvA	abs.	gam		189
kruxXaH	kruxXa	m. sg. nom.	kruX	pp.	188
cawuH	cawur	iic.			187
xivya	xivya	iic.			187
sarvaSaH	sarvaSas	adv.			187
xuryoXanaH	xuryoXana	m. sg. nom.			187
rUpam	rUpa	n. sg. nom.			186
xqSyawe	xqS	pr. ps. sg. 3			186
Soka	Soka	iic.			186
sahasraSaH	sahasraSas	adv.			186
wapaH	wapas	n. sg. acc.			186
jala	jala	iic.			185
sUrya	sUrya	iic.			185
manaH	manas	n. sg. nom.			185
nAga	nAga	iic.			184
Baya	Baya	iic.			184
piwA	piwq	m. sg. nom.			184
smqwam	smqwa	n. sg. nom.	smq	pp.	183
hanwi	han	pr. [2] ac. sg. 3			182
paFca	paFcan	iic.			182
nqpa	nqpa	iic.			182
yukwaH	yukwa	m. sg. nom.	yuj	pp.	182
vane	vana	n. sg. loc.			182
SreRTaH	SreRTa	m. sg. nom.			181
raWam	raWa	m. sg. acc.			181
viSAm	viS	f. pl. g.			181
vinA	vinA	prep.			180
kvaciw	kvacix	adv.			180
kqRNa	kqRNa	iic.			179
ganXarva	ganXarva	iic.			178
BUyaH	BUyas	adv.			178
snAwvA	snAwvA	abs.	snA		178
vixuH	vix	pft. ac. pl. 3			177
pANdu	pANdu	iic.			177
wapaH	wapas	n. sg. nom.			177
vajra	vajra	iic.			176
xevAnAm	xeva	m. pl. g.			176
gacCawi	gam	pr. [1] ac. sg. 3			175
kula	kula	iic.			175
jiwa	jiwa	iic.	ji	pp.	174
wejasA	wejas	n. sg. i.			174
jFaH	jFa	m. sg. nom.			174
wIrWe	wIrWa	n. sg. loc.			174
gaja	gaja	iic.			173
wAwa	wAwa	m. sg. voc.			173
pawe	pawi	m. sg. voc.			173
nqpa	nqpa	m. sg. voc.			172
samaH	sama	m. sg. nom.			171
SqNu	Sru	imp. [5] ac. sg. 2			171
anyaWA	anyaWA	adv.			171
kAlaH	kAla	m. sg. nom.			170
wEH	wax	m. pl. i.			170
paxma	paxma	iic.			170
yena	yax	m. sg. i.			170
SreRTa	SreRTa	m. sg. voc.			170
karNaH	karNa	m. sg. nom.			170
viRNuH	viRNu	m. sg. nom.			169
laBawe	laB	pr. [1] md. sg. 3			169
BImaH	BIma	m. sg. nom.			169
xevam	xeva	m. sg. acc.			168
cakAra	kq	pft. ac. sg. 3			168
wayoH	wax	m. du. g.			167
guNAH	guNa	m. pl. nom.			167
rAjFaH	rAjan	m. sg. g.			167
cakre	kq	pft. md. sg. 3			167
yogena	yoga	m. sg. i.			166
uwwamam	uwwama	n. sg. nom.			166
wasmE	wax	m. sg. dat.			166
iyam	ixam	f. sg. nom.			165
asmin	ixam	m. sg. loc.			165
xevI	xevI	f. sg. nom.			165
Buvi	BU	f. sg. loc.			165
varam	vara	m. sg. acc.			165
xroNaH	xroNa	m. sg. nom.			165
vAsuxevaH	vAsuxeva	m. sg. nom.			165
prANa	prANa	iic.			164
buxXiH	buxXi	f. sg. nom.			164
kArayew	kAray	ca. opt. ac. sg. 3			164
anena	ixam	m. sg. i.			163
brAhmaNAH	brAhmaNa	m. pl. nom.			163
gawiH	gawi	f. sg. nom.			163
arWe	arWa	m. sg. loc.			163
pawiH	pawi	m. sg. nom.			163
rasaH	rasa	m. sg. nom.			162
anyaH	anya	m. sg. nom.			162
hawa	hawa	iic.	han	pp.	161
xawwvA	xawwvA	abs.	xA		161
arka	arka	iic.			160
qRiH	qRi	m. sg. nom.			160
marxayew	marxay	ca. opt. ac. sg. 3			160
inxriya	inxriya	iic.			158
sura	sura	iic.			158
mayaH	maya	m. sg. nom.			158
asmi	as	pr. [2] ac. sg. 1			158
mEwreyaH	mEwreya	m. sg. nom.			158
anware	anwara	n. sg. loc.			157
bahavaH	bahu	m. pl. nom.			157
BImasenaH	BImasena	m. sg. nom.			157
weRu	wax	m. pl. loc.			156
raWAH	raWa	m. pl. nom.			156
kAlam	kAla	m. sg. acc.			155
yasmAw	yax	n. sg. abl.			155
narAH	nara	m. pl. nom.			155
mahaw	mahaw	n. sg. nom.			155
cew	cex	conj.			154
roga	roga	iic.			154
paramam	parama	n. sg. nom.			154
anna	anna	iic.			154
sarvawra	sarvawra	adv.			154
qRi	qRi	iic.			154
yuXiRTira	yuXiRTira	m. sg. voc.			154
wIrWa	wIrWa	iic.			153
sixXi	sixXi	iic.			152
piwAmahaH	piwAmaha	m. sg. nom.			152
hariH	hari	m. sg. nom.			152
aWa-+vA	aWavA	conj.			152
uwwamam	uwwama	n. sg. acc.			151
mahawA	mahaw	m. sg. i.			151
xevi	xevI	f. sg. voc.			151
eRA	ewax	f. sg. nom.			151
jvara	jvara	iic.			150
aSva	aSva	iic.			150
wIrWam	wIrWa	n. sg. nom.			150
janamejayaH	janamejaya	m. sg. nom.			150
mqga	mqga	iic.			149
mUla	mUla	iic.			149
lokeRu	loka	m. pl. loc.			149
balam	bala	n. sg. acc.			148
Saswra	Saswra	iic.			148
ekam	eka	m. sg. acc.			148
brAhmaNa	brAhmaNa	iic.			148
rAjAnam	rAjan	m. sg. acc.			148
pANdavAH	pANdava	m. pl. nom.			148
BUwvA	BUwvA	abs.	BU		148
prawyuvAca	prawivac	pft. ac. sg. 3			148
sawwva	sawwva	iic.			147
SrImAn	SrImaw	m. sg. nom.			147
Rat	RaR	iic.			147
arXa	arXa	iic.			147
uwwamaH	uwwama	m. sg. nom.			147
jFAwvA	jFAwvA	abs.	jFA		147
xivyam	xivya	n. sg. nom.			146
yam	yax	m. sg. acc.			146
yayAwiH	yayAwi	m. sg. nom.			146
alpa	alpa	iic.			145
vIraH	vIra	m. sg. nom.			145
vAnara	vAnara	iic.			145
paSyawi	xqS	pr. [4] ac. sg. 3			145
Sawam	Sawa	n. sg. acc.			144
kAlena	kAla	m. sg. i.			144
xAnava	xAnava	iic.			144
lakRaNam	lakRaNa	n. sg. nom.			143
Sawam	Sawa	n. sg. nom.			143
SakraH	Sakra	m. sg. nom.			143
svarga	svarga	iic.			143
sahasrANi	sahasra	n. pl. acc.			143
hawvA	hawvA	abs.	han		143
viXinA	viXi	m. sg. i.			142
Apnowi	Ap	pr. [5] ac. sg. 3			142
raWaH	raWa	m. sg. nom.			142
eRAm	ixam	m. pl. g.			141
yama	yama	iic.			140
waxvaw	waxvaw	ind.			140
param	para	n. sg. acc.			140
vana	vana	iic.			140
brahma	brahman	n. sg. nom.			140
rawna	rawna	iic.			139
SafKa	SafKa	iic.			138
anyawra	anyawra	adv.			138
Bayam	Baya	n. sg. nom.			138
buxXi	buxXi	iic.			138
puwrAH	puwra	m. pl. nom.			138
AxO	Axi	m. sg. loc.			137
BakwyA	Bakwi	f. sg. i.			137
swrI	swrI	iic.			137
Sakwi	Sakwi	iic.			136
AxiBiH	Axi	m. pl. i.			136
sWaH	sWa	m. sg. nom.			136
hA	han	m. sg. nom.			135
xaH	xa	m. sg. nom.			135
SarIra	SarIra	iic.			135
sarvAH	sarva	f. pl. nom.			135
yAnwi	yA	pr. [2] ac. pl. 3			135
param	para	m. sg. acc.			135
brahmaNaH	brahman	m. sg. g.			134
kila	kila	part.			134
jAwaH	jAwa	m. sg. nom.	jan	pp.	134
yuXi	yuX	f. sg. loc.			134
sahasrANi	sahasra	n. pl. nom.			134
kva	kva	adv.			134
mqwyu	mqwyu	iic.			133
vIra	vIra	iic.			133
xinam	xina	n. sg. acc.			133
yuga	yuga	iic.			133
xaxO	xA	pft. ac. sg. 3			133
samam	sama	n. sg. nom.			132
kuwaH	kuwas	adv.			132
piwuH	piwq	m. sg. g.			132
viRNu	viRNu	iic.			132
gaxA	gaxA	iic.			132
Sabxa	Sabxa	iic.			131
rAkRasAH	rAkRasa	m. pl. nom.			131
priya	priya	iic.			131
kqRNaH	kqRNa	m. sg. nom.			131
suKam	suKa	n. sg. nom.			131
puNyam	puNya	n. sg. nom.			131
kAmaH	kAma	m. sg. nom.			131
sixXiH	sixXi	f. sg. nom.			130
SuciH	Suci	m. sg. nom.			130
vegena	vega	m. sg. i.			130
giri	giri	iic.			130
prANaH	prANa	m. sg. nom.			129
apare	apara	m. pl. nom.			129
pUrvavaw	pUrvavaw	adv.			128
anwara	anwara	iic.			128
afga	afga	iic.			128
aswu	as	imp. [2] ac. sg. 3			128
rasam	rasa	m. sg. acc.			127
jaH	ja	m. sg. nom.			127
viXiH	viXi	m. sg. nom.			127
yena	yax	n. sg. i.			127
paxam	paxa	n. sg. acc.			127
imam	ixam	m. sg. acc.			127
ASrama	ASrama	iic.			127
paSya	paS	imp. [4] ac. sg. 2			127
kqwaH	kqwa	m. sg. nom.	kq	pp.	126
vixyAw	vix	opt. [2] ac. sg. 3			126
guruH	guru	m. sg. nom.			126
agnim	agni	m. sg. acc.			126
asura	asura	iic.			126
hawaH	hawa	m. sg. nom.	han	pp.	126
vixyA	vixyA	iic.			125
gawAH	gawa	m. pl. nom.	gam	pp.	125
kRaya	kRaya	iic.			125
mAMsa	mAMsa	iic.			125
kqw	kqw	m. sg. nom.			125
BUmO	BUmi	f. sg. loc.			125
uwa	uwa	conj.			125
lokasya	loka	m. sg. g.			125
pANdavAnAm	pANdava	m. pl. g.			125
syuH	as	opt. [2] ac. pl. 3			124
yeRAm	yax	m. pl. g.			124
manaH	manas	iic.			123
saxyaH	saxyas	adv.			123
varwawe	vqw	pr. [1] md. sg. 3			123
wAH	wax	f. pl. nom.			123
BavAn	Bavaw	m. sg. nom.			123
mA	mA	part.			123
Ahave	Ahava	m. sg. loc.			123
saMyuge	saMyuga	n. sg. loc.			123
karNa	karNa	iic.			122
gacCew	gam	opt. [1] ac. sg. 3			122
jarA	jarA	iic.			122
maXya	maXya	iic.			122
Xana	Xana	iic.			122
AxInAm	Axi	m. pl. g.			122
pibew	pA	opt. [1] ac. sg. 3			122
kroXa	kroXa	iic.			122
aXaH	aXas	adv.			122
aswra	aswra	iic.			122
rakRasAm	rakRas	n. pl. g.			122
mAwreNa	mAwra	n. sg. i.			121
gaNAH	gaNa	m. pl. nom.			121
kRayam	kRaya	m. sg. acc.			121
sUryaH	sUrya	m. sg. nom.			121
xaNda	xaNda	iic.			120
wale	wala	m. sg. loc.			120
yayO	yA	pft. ac. sg. 3			120
anila	anila	iic.			119
SUla	SUla	iic.			119
siMha	siMha	iic.			119
xeSa	xeSa	iic.			119
wAmra	wAmra	iic.			119
Sawru	Sawru	iic.			119
swriyaH	swrI	f. pl. nom.			119
vanam	vana	n. sg. acc.			119
svargam	svarga	m. sg. acc.			119
xravya	xravya	iic.			118
ASu	ASu	adv.			118
Gnam	Gna	n. sg. nom.			118
loha	loha	iic.			118
BayAw	Baya	n. sg. abl.			118
Axiwya	Axiwya	iic.			118
wasyAm	wax	f. sg. loc.			118
parvawa	parvawa	iic.			117
rUpam	rUpa	n. sg. acc.			117
xAna	xAna	iic.			117
xEwya	xEwya	iic.			117
gawa	gawa	iic.	gam	pp.	117
parasparam	paraspara	m. sg. acc.			117
vixuraH	vixura	m. sg. nom.			117
pqWivIm	pqWivI	f. sg. acc.			117
SanEH	SanEs	adv.			116
uwwamam	uwwama	m. sg. acc.			116
wriBiH	wri	m. pl. i.			116
rUpeNa	rUpa	n. sg. i.			116
yAni	yax	n. pl. nom.			116
sAkRAw	sAkRAw	adv.			116
rAma	rAma	iic.			116
pANdavaH	pANdava	m. sg. nom.			116
prokwam	prokwa	n. sg. nom.	pravac	pp.	116
kriyA	kriyA	iic.			115
smqwAH	smqwa	m. pl. nom.	smq	pp.	115
wiRTawi	sWA	pr. [1] ac. sg. 3			115
janAH	jana	m. pl. nom.			115
maNi	maNi	iic.			115
karaH	kara	m. sg. nom.			114
vAk	vAc	iic.			114
mUwra	mUwra	iic.			114
kAFcanam	kAFcana	n. sg. nom.			114
vaSam	vaSa	m. sg. acc.			114
SawaSaH	SawaSas	adv.			114
viRNoH	viRNu	m. sg. g.			114
manuH	manu	m. sg. nom.			114
karmaNi	karman	n. sg. loc.			113
XanaFjayaH	XanaFjaya	m. sg. nom.			113
mUlam	mUla	n. sg. nom.			112
kuRTa	kuRTa	iic.			112
agninA	agni	m. sg. i.			112
cakra	cakra	iic.			112
guNEH	guNa	m. pl. i.			111
wrayam	wraya	n. sg. acc.			111
lokaH	loka	m. sg. nom.			111
vAcA	vAc	f. sg. i.			111
jagrAha	grah	pft. ac. sg. 3			111
pUjayew	pUjay	opt. [10] ac. sg. 3			111
yogaH	yoga	m. sg. nom.			110
ganXa	ganXa	iic.			110
muhuH	muhur	adv.			110
inxrasya	inxra	m. sg. g.			110
vivyAXa	vyaX	pft. ac. sg. 3			110
suKam	suKa	n. sg. acc.			109
balavAn	balavaw	m. sg. nom.			109
SvAsa	SvAsa	iic.			109
ruxra	ruxra	iic.			109
xuHKam	xuHKa	n. sg. nom.			109
AwmanA	Awman	m. sg. i.			109
lokAn	loka	m. pl. acc.			109
safgrAme	safgrAma	m. sg. loc.			109
wyakwvA	wyakwvA	abs.	wyaj		109
xoRaH	xoRa	m. sg. nom.			108
svAhA	svAhA	ind.			108
xvO	xvi	m. du. nom.			108
SoNiwa	SoNiwa	iic.			108
wriRu	wri	m. pl. loc.			108
xvija	xvija	iic.			108
pqWivyAm	pqWivI	f. sg. loc.			108
qRaBaH	qRaBa	m. sg. nom.			108
kAsa	kAsa	iic.			107
nqpaH	nqpa	m. sg. nom.			107
XarmeNa	Xarma	m. sg. i.			107
wasmAw	wax	m. sg. abl.			106
karwavyam	karwavya	n. sg. nom.	kq	pfp. [3]	106
xarSanam	xarSana	n. sg. nom.			106
jIvew	jIv	opt. [1] ac. sg. 3			106
kiFca	kiFca	adv.			106
bANEH	bANa	m. pl. i.			106
SleRma	SleRman	iic.			105
vyAXi	vyAXi	iic.			105
Kalu	Kalu	adv.			105
Awreya	Awreya	iic.			105
rAmam	rAma	m. sg. acc.			105
papAwa	paw	pft. ac. sg. 3			105
maXu	maXu	iic.			104
mokRa	mokRa	iic.			104
koti	koti	iic.			104
prIwaH	prIwa	m. sg. nom.	prI	pp.	104
arhasi	arh	pr. [1] ac. sg. 2			104
sWiwAH	sWiwa	m. pl. nom.	sWA	pp.	103
gaNa	gaNa	iic.			103
vAk	vAc	f. sg. nom.			103
aMSena	aMSa	m. sg. i.			103
xvijaH	xvija	m. sg. nom.			103
sAwyakiH	sAwyaki	m. sg. nom.			103
sixXim	sixXi	f. sg. acc.			102
mucyawe	muc	pr. ps. sg. 3			102
janma	janman	iic.			102
xevAn	xeva	m. pl. acc.			102
prAha	prAh	pft. ac. sg. 3			102
xeSe	xeSa	m. sg. loc.			101
AxiRu	Axi	m. pl. loc.			101
sneha	sneha	iic.			101
xAha	xAha	iic.			101
suvarNa	suvarNa	iic.			101
paxam	paxa	n. sg. nom.			101
kRaNAw	kRaNa	m. sg. abl.			101
puruRam	puruRa	m. sg. acc.			101
nArAyaNa	nArAyaNa	iic.			101
XImawaH	XImaw	m. sg. g.			101
pArWaH	pArWa	m. sg. nom.			101
yakRa	yakRa	iic.			100
sarvaxA	sarvaxA	adv.			100
xIrGa	xIrGa	iic.			100
vikramaH	vikrama	m. sg. nom.			100
xroNa	xroNa	iic.			100
vqwaH	vqwa	m. sg. nom.	vq	pp.	100
ciwra	ciwra	iic.			100
rAjAnaH	rAjan	m. pl. nom.			100
xqSyanwe	xqS	pr. ps. pl. 3			100
imAm	ixam	f. sg. acc.			100
karNam	karNa	m. sg. acc.			100
munayaH	muni	m. pl. nom.			99
BUmi	BUmi	iic.			99
anwa	anwa	iic.			99
kurvanwi	kq	pr. [8] ac. pl. 3			99
anyonyam	anyonya	m. sg. acc.			99
manwraH	manwra	m. sg. nom.			99
inxriyaH	inxriya	m. sg. nom.			99
arhawi	arh	pr. [1] ac. sg. 3			99
lokAH	loka	m. pl. nom.			99
vasiRTaH	vasiRTa	m. sg. nom.			99
vrawa	vrawa	iic.			98
SivaH	Siva	m. sg. nom.			98
vipra	vipra	iic.			98
vaXa	vaXa	iic.			98
xiSaH	xiS	f. pl. acc.			98
haram	hara	n. sg. nom.			97
jAyanwe	jan	pr. [4] md. pl. 3			97
sWAnam	sWAna	n. sg. nom.			97
bIjam	bIja	n. sg. nom.			97
viSva	viSva	iic.			97
sWAnam	sWAna	n. sg. acc.			97
mAwA	mAwq	f. sg. nom.			97
vIryavAn	vIryavaw	m. sg. nom.			97
jAH	ja	m. pl. nom.			96
garBa	garBa	iic.			96
kule	kula	n. sg. loc.			96
jaGAna	han	pft. ac. sg. 3			96
yojayew	yojay	ca. opt. ac. sg. 3			96
mAyA	mAyA	iic.			95
piwaraH	piwq	m. pl. nom.			95
kAFcana	kAFcana	iic.			95
mqwyuH	mqwyu	m. sg. nom.			95
kRIra	kRIra	iic.			95
wAni	wax	n. pl. nom.			95
Gora	Gora	iic.			95
ekena	eka	m. sg. i.			95
annam	anna	n. sg. acc.			95
SreRTam	SreRTa	m. sg. acc.			95
yuXiRTiram	yuXiRTira	m. sg. acc.			95
xoRAH	xoRa	m. pl. nom.			94
xevasya	xeva	m. sg. g.			94
ganXarvAH	ganXarva	m. pl. nom.			94
UrXva	UrXva	iic.			94
sWam	sWa	m. sg. acc.			94
paramam	parama	n. sg. acc.			94
xaNdaH	xaNda	m. sg. nom.			94
SuBa	SuBa	iic.			94
piwQNAm	piwq	m. pl. g.			94
yajFaH	yajFa	m. sg. nom.			94
sanAwanaH	sanAwana	m. sg. nom.			94
icCAmi	iR	pr. [6] ac. sg. 1			94
aXipaH	aXipa	m. sg. nom.			94
ruxXvA	ruxXvA	abs.	ruX		94
gqhIwvA	gqhIwvA	abs.	grah		94
wAsAm	wax	f. pl. g.			93
vAyu	vAyu	iic.			93
yukwAH	yukwa	m. pl. nom.	yuj	pp.	93
viXivaw	viXivaw	adv.			93
Awmani	Awman	m. sg. loc.			93
xAnena	xAna	n. sg. i.			93
SukaH	Suka	m. sg. nom.			93
meGa	meGa	iic.			93
raNa	raNa	iic.			93
vqkRa	vqkRa	iic.			92
mAnavaH	mAnava	m. sg. nom.			92
annam	anna	n. sg. nom.			92
ukwAH	ukwa	m. pl. nom.	vac	pp.	92
agre	agra	n. sg. loc.			92
rasena	rasa	m. sg. i.			92
