ixam	n. sg. nom.			491
SrI	iic.			487
arWa	iic.			481
parama	iic.			458
kq	opt. [8] ac. sg. 3			453
sma	part.			452
ukwa	m. sg. nom.	vac	pp.	441
qRi	m. pl. nom.			441
rAjan	m. sg. voc.			438
saMSaya	m. sg. nom.			436
wax	m. pl. acc.			435
vacana	n. sg. acc.			435
ixam	n. sg. acc.			434
vac	pft. ac. pl. 3			434
nara	iic.			430
sarva	n. sg. nom.			429
Xarma	m. sg. nom.			425
puwra	m. sg. nom.			418
Barawa	iic.			405
yawas	adv.			399
eka	iic.			399
loka	iic.			397
yaxA	adv.			395
ewax	m. pl. nom.			385
BU	pr. [1] ac. pl. 3			385
xeva	m. pl. nom.			380
Sara	iic.			380
loka	m. sg. loc.			376
ah	pft. ac. pl. 3			374
wax	m. sg. loc.			371
kAma	iic.			370
yAvaw	adv.			369
Pala	iic.			366
kAla	iic.			365
agni	iic.			364
sama	iic.			363
guNa	iic.			360
karman	iic.			357
para	iic.			354
BU	impft. [1] ac. sg. 3			354
sawya	iic.			353
rasa	iic.			353
kAla	m. sg. loc.			349
brahman	m. sg. nom.			347
parASara	m. sg. nom.			347
kqwa	iic.	kq	pp.	346
anya	m. pl. nom.			344
puruRa	iic.			342
bala	iic.			341
maXya	n. sg. loc.			341
ewax	n. sg. acc.			341
Awman	iic.			338
Axi	m. pl. nom.			338
raWa	iic.			333
wri	iic.			332
para	n. sg. nom.			330
qRaBa	m. sg. voc.			330
pApa	iic.			325
nara	m. sg. nom.			324
awas	adv.			322
raNa	m. sg. loc.			319
Awman	m. sg. g.			314
Sawa	iic.			313
wax	n. sg. i.			312
yax	n. sg. acc.			309
bahu	iic.			305
vacas	n. sg. acc.			305
agni	m. sg. nom.			304
vexa	iic.			303
xoRa	iic.			295
pUrva	iic.			291
sarva	n. sg. acc.			291
puwra	iic.			290
ukwvA	abs.	vac		288
Awman	m. sg. acc.			281
prawi	prep.			281
as	impft. [2] ac. sg. 3			280
samyak	adv.			279
gawa	m. sg. nom.	gam	pp.	276
nAnA	adv.			275
inxra	m. sg. nom.			275
BU	fut. ac. sg. 3			273
ISvara	m. sg. nom.			272
om	part.			271
axas	m. sg. nom.			268
smqwa	m. sg. nom.	smq	pp.	266
wAvaw	adv.			265
Pala	n. sg. nom.			263
brAhmaNa	m. sg. nom.			263
xA	opt. [3] ac. sg. 3			261
sarva	m. pl. acc.			258
eka	m. sg. nom.			256
Sara	m. pl. i.			256
wax	n. sg. abl.			255
arjuna	m. sg. nom.			255
Pala	n. sg. acc.			250
xeva	m. sg. nom.			250
puruRa	m. sg. nom.			249
axya	adv.			247
sarva	m. pl. g.			242
suKa	iic.			241
pqWak	adv.			241
yoga	iic.			240
arWa	m. sg. nom.			240
guru	iic.			239
mahaw	m. sg. nom.			237
wax	f. sg. g.			237
bala	m. sg. nom.			236
rUpa	iic.			235
varRa	iic.			235
vara	iic.			235
kqwa	n. sg. nom.	kq	pp.	234
bala	n. sg. nom.			229
piwwa	iic.			229
kAraNa	n. sg. nom.			228
sawya	n. sg. nom.			228
vara	m. sg. nom.			228
kuru	iic.			228
wax	m. du. nom.			227
BU	pft. ac. sg. 3			227
loka	m. sg. acc.			227
wapas	n. sg. i.			227
Xarma	m. sg. acc.			226
karman	n. sg. acc.			225
nAraxa	m. sg. nom.			224
xuHKa	iic.			223
jFAna	iic.			223
viRa	iic.			222
anwa	m. sg. loc.			221
varNa	iic.			220
para	m. sg. nom.			220
xqS	pft. ac. sg. 3			219
vix	pr. ps. sg. 3			218
vyAsa	m. sg. nom.			217
Xanvanwari	m. sg. nom.			216
vAyu	m. sg. nom.			216
bAhu	m. sg. nom.			216
inxra	iic.			215
yajFa	iic.			214
praBu	m. sg. nom.			214
yax	f. sg. nom.			213
kaPa	iic.			213
muni	iic.			211
puRpa	iic.			210
gam	pft. ac. sg. 3			209
xaSan	iic.			207
piwq	iic.			207
karman	n. sg. i.			206
canxra	iic.			205
wejas	m. sg. nom.			205
wri	m. pl. nom.			204
xAna	n. sg. nom.			204
rAkRasa	iic.			204
inxra	m. sg. voc.			204
as	pr. [2] ac. sg. 2			204
wawwva	iic.			202
xvi	iic.			202
puNya	iic.			202
sawwama	m. sg. voc.			202
rAma	m. sg. nom.			202
vix	pft. ac. sg. 3			201
jFAna	n. sg. nom.			200
wax	n. sg. loc.			200
kq	pr. [8] ac. sg. 3			199
BIma	iic.			199
sahasra	iic.			199
vix	m. sg. nom.			198
pAxa	iic.			197
kq	pr. [8] md. sg. 3			195
heman	iic.			195
manwra	iic.			195
SAswra	iic.			194
sWiwa	m. sg. nom.	sWA	pp.	193
sapwan	iic.			193
karman	n. sg. nom.			193
wapas	iic.			193
puwra	m. sg. acc.			193
anya	n. sg. nom.			193
sarvawas	adv.			192
yA	pr. [2] ac. sg. 3			192
pac	opt. [1] ac. sg. 3			192
manas	n. sg. i.			192
gawi	f. sg. acc.			191
mahaw	n. sg. acc.			191
BU	aor. [1] ac. sg. 3			191
wax	n. sg. g.			190
Sabxa	m. sg. nom.			190
muni	m. sg. nom.			190
xeha	iic.			189
Siva	iic.			189
gawvA	abs.	gam		189
kruxXa	m. sg. nom.	kruX	pp.	188
cawur	iic.			187
xivya	iic.			187
sarvaSas	adv.			187
xuryoXana	m. sg. nom.			187
rUpa	n. sg. nom.			186
xqS	pr. ps. sg. 3			186
Soka	iic.			186
sahasraSas	adv.			186
wapas	n. sg. acc.			186
jala	iic.			185
sUrya	iic.			185
manas	n. sg. nom.			185
nAga	iic.			184
Baya	iic.			184
piwq	m. sg. nom.			184
smqwa	n. sg. nom.	smq	pp.	183
han	pr. [2] ac. sg. 3			182
paFcan	iic.			182
nqpa	iic.			182
yukwa	m. sg. nom.	yuj	pp.	182
vana	n. sg. loc.			182
SreRTa	m. sg. nom.			181
raWa	m. sg. acc.			181
viS	f. pl. g.			181
vinA	prep.			180
kvacix	adv.			180
kqRNa	iic.			179
ganXarva	iic.			178
BUyas	adv.			178
snAwvA	abs.	snA		178
vix	pft. ac. pl. 3			177
pANdu	iic.			177
wapas	n. sg. nom.			177
vajra	iic.			176
xeva	m. pl. g.			176
gam	pr. [1] ac. sg. 3			175
kula	iic.			175
jiwa	iic.	ji	pp.	174
wejas	n. sg. i.			174
jFa	m. sg. nom.			174
wIrWa	n. sg. loc.			174
gaja	iic.			173
wAwa	m. sg. voc.			173
pawi	m. sg. voc.			173
nqpa	m. sg. voc.			172
sama	m. sg. nom.			171
Sru	imp. [5] ac. sg. 2			171
anyaWA	adv.			171
kAla	m. sg. nom.			170
wax	m. pl. i.			170
paxma	iic.			170
yax	m. sg. i.			170
SreRTa	m. sg. voc.			170
karNa	m. sg. nom.			170
viRNu	m. sg. nom.			169
laB	pr. [1] md. sg. 3			169
BIma	m. sg. nom.			169
xeva	m. sg. acc.			168
kq	pft. ac. sg. 3			168
wax	m. du. g.			167
guNa	m. pl. nom.			167
rAjan	m. sg. g.			167
kq	pft. md. sg. 3			167
yoga	m. sg. i.			166
uwwama	n. sg. nom.			166
wax	m. sg. dat.			166
ixam	f. sg. nom.			165
ixam	m. sg. loc.			165
xevI	f. sg. nom.			165
BU	f. sg. loc.			165
vara	m. sg. acc.			165
xroNa	m. sg. nom.			165
vAsuxeva	m. sg. nom.			165
prANa	iic.			164
buxXi	f. sg. nom.			164
kAray	ca. opt. ac. sg. 3			164
ixam	m. sg. i.			163
brAhmaNa	m. pl. nom.			163
gawi	f. sg. nom.			163
arWa	m. sg. loc.			163
pawi	m. sg. nom.			163
rasa	m. sg. nom.			162
anya	m. sg. nom.			162
hawa	iic.	han	pp.	161
xawwvA	abs.	xA		161
arka	iic.			160
qRi	m. sg. nom.			160
marxay	ca. opt. ac. sg. 3			160
sawwva	iic.			159
inxriya	iic.			158
sura	iic.			158
maya	m. sg. nom.			158
as	pr. [2] ac. sg. 1			158
mEwreya	m. sg. nom.			158
anwara	n. sg. loc.			157
bahu	m. pl. nom.			157
BImasena	m. sg. nom.			157
wax	m. pl. loc.			156
raWa	m. pl. nom.			156
kAla	m. sg. acc.			155
yax	n. sg. abl.			155
nara	m. pl. nom.			155
mahaw	n. sg. nom.			155
cex	conj.			154
roga	iic.			154
parama	n. sg. nom.			154
anna	iic.			154
sarvawra	adv.			154
qRi	iic.			154
yuXiRTira	m. sg. voc.			154
wIrWa	iic.			153
sixXi	iic.			152
piwAmaha	m. sg. nom.			152
hari	m. sg. nom.			152
aWavA	conj.			152
uwwama	n. sg. acc.			151
mahaw	m. sg. i.			151
xevI	f. sg. voc.			151
ewax	f. sg. nom.			151
jvara	iic.			150
aSva	iic.			150
wIrWa	n. sg. nom.			150
janamejaya	m. sg. nom.			150
mqga	iic.			149
mUla	iic.			149
loka	m. pl. loc.			149
bala	n. sg. acc.			148
Saswra	iic.			148
eka	m. sg. acc.			148
brAhmaNa	iic.			148
rAjan	m. sg. acc.			148
pANdava	m. pl. nom.			148
BUwvA	abs.	BU		148
prawivac	pft. ac. sg. 3			148
SrImaw	m. sg. nom.			147
RaR	iic.			147
arXa	iic.			147
uwwama	m. sg. nom.			147
jFAwvA	abs.	jFA		147
xivya	n. sg. nom.			146
yax	m. sg. acc.			146
yayAwi	m. sg. nom.			146
alpa	iic.			145
vIra	m. sg. nom.			145
vAnara	iic.			145
xqS	pr. [4] ac. sg. 3			145
Sawa	n. sg. acc.			144
kAla	m. sg. i.			144
xAnava	iic.			144
lakRaNa	n. sg. nom.			143
Sawa	n. sg. nom.			143
Sakra	m. sg. nom.			143
svarga	iic.			143
sahasra	n. pl. acc.			143
hawvA	abs.	han		143
viXi	m. sg. i.			142
Ap	pr. [5] ac. sg. 3			142
raWa	m. sg. nom.			142
ixam	m. pl. g.			141
yama	iic.			140
waxvaw	ind.			140
para	n. sg. acc.			140
vana	iic.			140
brahman	n. sg. nom.			140
rawna	iic.			139
SafKa	iic.			138
anyawra	adv.			138
Baya	n. sg. nom.			138
buxXi	iic.			138
puwra	m. pl. nom.			138
Axi	m. sg. loc.			137
Bakwi	f. sg. i.			137
swrI	iic.			137
Sakwi	iic.			136
Axi	m. pl. i.			136
sWa	m. sg. nom.			136
han	m. sg. nom.			135
xa	m. sg. nom.			135
SarIra	iic.			135
sarva	f. pl. nom.			135
yA	pr. [2] ac. pl. 3			135
para	m. sg. acc.			135
brahman	m. sg. g.			134
kila	part.			134
jAwa	m. sg. nom.	jan	pp.	134
yuX	f. sg. loc.			134
sahasra	n. pl. nom.			134
kva	adv.			134
mqwyu	iic.			133
vIra	iic.			133
xina	n. sg. acc.			133
yuga	iic.			133
xA	pft. ac. sg. 3			133
sama	n. sg. nom.			132
kuwas	adv.			132
piwq	m. sg. g.			132
viRNu	iic.			132
gaxA	iic.			132
Sabxa	iic.			131
rAkRasa	m. pl. nom.			131
priya	iic.			131
kqRNa	m. sg. nom.			131
suKa	n. sg. nom.			131
BUmi	f. sg. loc.			131
puNya	n. sg. nom.			131
kAma	m. sg. nom.			131
sixXi	f. sg. nom.			130
Suci	m. sg. nom.			130
apara	m. pl. nom.			130
vega	m. sg. i.			130
giri	iic.			130
prANa	m. sg. nom.			129
pUrvavaw	adv.			128
anwara	iic.			128
afga	iic.			128
as	imp. [2] ac. sg. 3			128
rasa	m. sg. acc.			127
ja	m. sg. nom.			127
viXi	m. sg. nom.			127
yax	n. sg. i.			127
paxa	n. sg. acc.			127
ixam	m. sg. acc.			127
ASrama	iic.			127
paS	imp. [4] ac. sg. 2			127
kqwa	m. sg. nom.	kq	pp.	126
vix	opt. [2] ac. sg. 3			126
guru	m. sg. nom.			126
agni	m. sg. acc.			126
asura	iic.			126
hawa	m. sg. nom.	han	pp.	126
vixyA	iic.			125
gawa	m. pl. nom.	gam	pp.	125
kRaya	iic.			125
mAMsa	iic.			125
kqw	m. sg. nom.			125
uwa	conj.			125
loka	m. sg. g.			125
pANdava	m. pl. g.			125
as	opt. [2] ac. pl. 3			124
yax	m. pl. g.			124
manas	iic.			123
saxyas	adv.			123
vqw	pr. [1] md. sg. 3			123
wax	f. pl. nom.			123
Bavaw	m. sg. nom.			123
mA	part.			123
Ahava	m. sg. loc.			123
saMyuga	n. sg. loc.			123
karNa	iic.			122
gam	opt. [1] ac. sg. 3			122
jarA	iic.			122
maXya	iic.			122
Xana	iic.			122
Axi	m. pl. g.			122
pawwra	iic.			122
pA	opt. [1] ac. sg. 3			122
kroXa	iic.			122
aXas	adv.			122
aswra	iic.			122
rakRas	n. pl. g.			122
mAwra	n. sg. i.			121
gaNa	m. pl. nom.			121
kRaya	m. sg. acc.			121
sUrya	m. sg. nom.			121
xaNda	iic.			120
wala	m. sg. loc.			120
yA	pft. ac. sg. 3			120
anila	iic.			119
SUla	iic.			119
siMha	iic.			119
xeSa	iic.			119
wAmra	iic.			119
Sawru	iic.			119
swrI	f. pl. nom.			119
vana	n. sg. acc.			119
svarga	m. sg. acc.			119
xravya	iic.			118
mUrXan	m. sg. loc.			118
ASu	adv.			118
Gna	n. sg. nom.			118
loha	iic.			118
Baya	n. sg. abl.			118
Axiwya	iic.			118
wax	f. sg. loc.			118
parvawa	iic.			117
rUpa	n. sg. acc.			117
xAna	iic.			117
xEwya	iic.			117
gawa	iic.	gam	pp.	117
paraspara	m. sg. acc.			117
vixura	m. sg. nom.			117
pqWivI	f. sg. acc.			117
SanEs	adv.			116
uwwama	m. sg. acc.			116
wri	m. pl. i.			116
rUpa	n. sg. i.			116
yax	n. pl. nom.			116
sAkRAw	adv.			116
rAma	iic.			116
pANdava	m. sg. nom.			116
prokwa	n. sg. nom.	pravac	pp.	116
kriyA	iic.			115
smqwa	m. pl. nom.	smq	pp.	115
sWA	pr. [1] ac. sg. 3			115
jana	m. pl. nom.			115
maNi	iic.			115
kara	m. sg. nom.			114
vAc	iic.			114
mUwra	iic.			114
kAFcana	n. sg. nom.			114
vaSa	m. sg. acc.			114
SawaSas	adv.			114
viRNu	m. sg. g.			114
manu	m. sg. nom.			114
karman	n. sg. loc.			113
XanaFjaya	m. sg. nom.			113
mUla	n. sg. nom.			112
kuRTa	iic.			112
agni	m. sg. i.			112
cakra	iic.			112
guNa	m. pl. i.			111
wraya	n. sg. acc.			111
loka	m. sg. nom.			111
vAc	f. sg. i.			111
grah	pft. ac. sg. 3			111
pUjay	opt. [10] ac. sg. 3			111
yoga	m. sg. nom.			110
ganXa	iic.			110
muhur	adv.			110
inxra	m. sg. g.			110
vyaX	pft. ac. sg. 3			110
suKa	n. sg. acc.			109
balavaw	m. sg. nom.			109
SvAsa	iic.			109
ruxra	iic.			109
xuHKa	n. sg. nom.			109
Awman	m. sg. i.			109
loka	m. pl. acc.			109
safgrAma	m. sg. loc.			109
wyakwvA	abs.	wyaj		109
xoRa	m. sg. nom.			108
svAhA	ind.			108
xvi	m. du. nom.			108
SoNiwa	iic.			108
wri	m. pl. loc.			108
xvija	iic.			108
pqWivI	f. sg. loc.			108
qRaBa	m. sg. nom.			108
kAsa	iic.			107
nqpa	m. sg. nom.			107
Xarma	m. sg. i.			107
wax	m. sg. abl.			106
karwavya	n. sg. nom.	kq	pfp. [3]	106
xarSana	n. sg. nom.			106
jIv	opt. [1] ac. sg. 3			106
kiFca	adv.			106
bANa	m. pl. i.			106
SleRman	iic.			105
vyAXi	iic.			105
Kalu	adv.			105
Awreya	iic.			105
rAma	m. sg. acc.			105
paw	pft. ac. sg. 3			105
maXu	iic.			104
mokRa	iic.			104
koti	iic.			104
prIwa	m. sg. nom.	prI	pp.	104
arh	pr. [1] ac. sg. 2			104
sWiwa	m. pl. nom.	sWA	pp.	103
gaNa	iic.			103
vAc	f. sg. nom.			103
aMSa	m. sg. i.			103
xvija	m. sg. nom.			103
sAwyaki	m. sg. nom.			103
sixXi	f. sg. acc.			102
muc	pr. ps. sg. 3			102
janman	iic.			102
xeva	m. pl. acc.			102
prAh	pft. ac. sg. 3			102
xeSa	m. sg. loc.			101
Axi	m. pl. loc.			101
sneha	iic.			101
xAha	iic.			101
suvarNa	iic.			101
paxa	n. sg. nom.			101
kRaNa	m. sg. abl.			101
puruRa	m. sg. acc.			101
nArAyaNa	iic.			101
XImaw	m. sg. g.			101
pArWa	m. sg. nom.			101
yakRa	iic.			100
sarvaxA	adv.			100
xIrGa	iic.			100
vikrama	m. sg. nom.			100
xroNa	iic.			100
vqwa	m. sg. nom.	vq	pp.	100
ciwra	iic.			100
rAjan	m. pl. nom.			100
xqS	pr. ps. pl. 3			100
ixam	f. sg. acc.			100
karNa	m. sg. acc.			100
muni	m. pl. nom.			99
BUmi	iic.			99
anwa	iic.			99
kq	pr. [8] ac. pl. 3			99
anyonya	m. sg. acc.			99
manwra	m. sg. nom.			99
inxriya	m. sg. nom.			99
arh	pr. [1] ac. sg. 3			99
loka	m. pl. nom.			99
vasiRTa	m. sg. nom.			99
vrawa	iic.			98
Siva	m. sg. nom.			98
vipra	iic.			98
vaXa	iic.			98
xiS	f. pl. acc.			98
hara	n. sg. nom.			97
jan	pr. [4] md. pl. 3			97
sWAna	n. sg. nom.			97
bIja	n. sg. nom.			97
viSva	iic.			97
sWAna	n. sg. acc.			97
mAwq	f. sg. nom.			97
vIryavaw	m. sg. nom.			97
ja	m. pl. nom.			96
garBa	iic.			96
kula	n. sg. loc.			96
han	pft. ac. sg. 3			96
yojay	ca. opt. ac. sg. 3			96
mAyA	iic.			95
piwq	m. pl. nom.			95
kAFcana	iic.			95
mqwyu	m. sg. nom.			95
kRIra	iic.			95
wax	n. pl. nom.			95
Gora	iic.			95
eka	m. sg. i.			95
anna	n. sg. acc.			95
SreRTa	m. sg. acc.			95
yuXiRTira	m. sg. acc.			95
xoRa	m. pl. nom.			94
xeva	m. sg. g.			94
ganXarva	m. pl. nom.			94
UrXva	iic.			94
sWa	m. sg. acc.			94
parama	n. sg. acc.			94
xaNda	m. sg. nom.			94
SuBa	iic.			94
piwq	m. pl. g.			94
yajFa	m. sg. nom.			94
sanAwana	m. sg. nom.			94
iR	pr. [6] ac. sg. 1			94
aXipa	m. sg. nom.			94
ruxXvA	abs.	ruX		94
gqhIwvA	abs.	grah		94
wax	f. pl. g.			93
vAyu	iic.			93
yukwa	m. pl. nom.	yuj	pp.	93
viXivaw	adv.			93
Awman	m. sg. loc.			93
xAna	n. sg. i.			93
Suka	m. sg. nom.			93
meGa	iic.			93
raNa	iic.			93
pawwra	n. pl. acc.			93
vqkRa	iic.			92
mAnava	m. sg. nom.			92
anna	n. sg. nom.			92
ukwa	m. pl. nom.	vac	pp.	92
agra	n. sg. loc.			92
rasa	m. sg. i.			92
wax	n. pl. acc.			92
narmaxA	iic.			92
pArWa	m. sg. voc.			92
hewu	m. sg. nom.			91
yuga	n. sg. loc.			91
vix	m. pl. nom.			91
Sakra	iic.			91
kq	pft. ac. pl. 3			91
prawApavaw	m. sg. nom.			91
qwe	prep.			90
Siras	iic.			90
SUra	m. sg. nom.			90
kara	n. sg. nom.			90
sawwva	n. sg. nom.			90
ruxra	m. sg. nom.			90
Xarma	m. sg. g.			90
bANa	iic.			90
prajA	f. pl. acc.			90
nASana	n. sg. nom.			89
ewax	n. pl. nom.			89
muKa	iic.			89
sWAna	iic.			89
graha	iic.			89
swrI	f. pl. g.			89
kRip	opt. [6] ac. sg. 3			89
mAnava	m. pl. nom.			89
kanyA	f. sg. nom.			89
brahman	n. sg. acc.			89
hari	iic.			89
jan	pft. md. sg. 3			89
rAma	m. sg. g.			89
xqS	pft. ac. pl. 3			89
SUra	m. pl. nom.			89
wejas	n. sg. nom.			88
karman	n. pl. i.			88
pramANa	n. sg. nom.			88
cawur	m. pl. nom.			88
gawa	m. sg. loc.	gam	pp.	88
priya	f. sg. voc.			88
bala	m. pl. nom.			88
Sukra	iic.			87
praBqwi	adv.			87
SilA	iic.			87
para	m. pl. nom.			87
Xana	n. sg. acc.			87
svarNa	iic.			87
uwwama	iic.			87
niwya	iic.			87
vix	imp. [2] ac. sg. 2			87
mala	iic.			86
XAwu	iic.			86
bahuXA	adv.			86
cakRus	n. sg. nom.			86
wraya	n. sg. nom.			86
haswa	iic.			86
ixam	n. sg. g.			86
Xara	m. sg. nom.			86
pANdava	m. pl. acc.			86
prAh	pft. ac. pl. 3			86
xqS	pr. [4] ac. sg. 1			86
kq	opt. [8] md. sg. 3			85
Ayus	n. sg. acc.			85
wila	iic.			85
cUrNa	n. sg. acc.			85
mukwa	m. sg. nom.	muc	pp.	85
xawwa	n. sg. nom.	xA	pp.	85
karwq	m. sg. nom.			85
Awreya	m. sg. nom.			85
sarva	f. pl. acc.			85
Barawa	m. sg. nom.			85
SrI	f. sg. i.			85
jala	n. sg. loc.			84
bahu	m. pl. i.			84
mqxu	iic.			84
xIpwa	iic.	xIp	pp.	84
ISvara	m. sg. acc.			84
safKya	n. sg. loc.			84
avAp	pr. [5] ac. sg. 3			84
narAXipa	m. sg. voc.			84
anya	iic.			83
hara	m. sg. nom.			83
BU	iic.			83
vac	fut. ac. sg. 1			83
bAhu	iic.			83
Sakuni	m. sg. nom.			83
viXi	iic.			83
wAra	iic.			83
karman	n. pl. loc.			83
wax	f. sg. i.			83
vipra	m. sg. nom.			83
puwra	m. sg. g.			83
Awmaja	m. sg. nom.			83
Salya	m. sg. nom.			83
kunwI	iic.			83
lepay	ca. opt. ac. sg. 3			83
para	f. sg. nom.			82
apara	m. sg. nom.			82
yaWAvaw	adv.			82
sarva	m. pl. loc.			82
aRtan	iic.			82
pApa	n. sg. nom.			82
vix	m. pl. g.			82
vqRNi	iic.			82
wIkRNa	iic.			81
kRaya	m. sg. nom.			81
sawwama	m. sg. nom.			81
SOnaka	m. sg. nom.			81
paS	impft. [4] ac. sg. 3			81
parama	m. sg. acc.			81
BU	pft. ac. pl. 3			81
rAjan	m. sg. i.			81
agra	iic.			80
eka	n. sg. nom.			80
ukwa	iic.	vac	pp.	80
SEla	iic.			80
xeya	n. sg. nom.	xA	pfp. [1]	80
kRawra	iic.			80
parAkrama	m. sg. nom.			80
puruRa	m. sg. g.			80
xroNa	m. sg. acc.			80
kq	imp. [8] ac. sg. 2			80
lomaSa	m. sg. nom.			80
viSeRa	m. sg. nom.			79
agni	m. sg. loc.			79
moha	iic.			79
sama	n. sg. acc.			79
car	opt. [1] ac. sg. 3			79
ixam	n. sg. i.			79
xivya	n. sg. acc.			79
yaSas	m. sg. nom.			79
Safkara	m. sg. nom.			79
gam	pft. ac. pl. 3			79
jana	iic.			78
BiRaj	m. sg. nom.			78
vaXa	m. sg. acc.			78
vexa	m. pl. nom.			78
Sakwi	f. sg. nom.			78
sparSa	iic.			78
bqhaspawi	m. sg. nom.			78
vixyA	f. sg. nom.			78
qRi	m. pl. g.			78
xA	pr. [3] ac. sg. 3			78
prajA	f. pl. nom.			78
vyAGra	m. sg. voc.			78
jana	m. sg. nom.			78
nUnam	adv.			78
Svewa	iic.			77
rajas	n. sg. nom.			77
xehin	m. pl. g.			77
xa	n. sg. nom.			77
yax	m. sg. loc.			77
mAsa	iic.			77
puwra	m. pl. acc.			77
Sruwi	iic.			77
rasa	m. pl. i.			77
manas	n. sg. acc.			77
BAva	iic.			77
Sruwi	f. sg. nom.			77
kalpa	iic.			77
piwq	m. sg. acc.			77
Xarma	m. sg. loc.			77
Bqgu	m. sg. nom.			77
pqWivI	f. sg. nom.			77
kRawriya	m. pl. nom.			77
rAGava	m. sg. nom.			77
gOwama	m. sg. nom.			77
prahasaw	m. sg. nom.	prahas	ppr. [1] ac.	77
kRaya	m. sg. loc.			76
samBava	m. sg. nom.			76
as	pr. [2] ac. pl. 3			76
xvaya	n. sg. nom.			76
nIla	iic.			76
viviXa	n. pl. acc.			76
lifga	iic.			76
yama	m. sg. nom.			76
bala	n. sg. i.			76
aswra	n. sg. acc.			76
uwwara	iic.			76
swrI	f. sg. nom.			76
SaraNa	n. sg. acc.			76
rAkRasa	m. sg. nom.			76
haya	iic.			76
pANdava	iic.			76
apara	n. sg. nom.			76
yogin	m. sg. nom.			75
mAnasa	m. sg. nom.			75
lifga	n. sg. nom.			75
puMs	m. sg. nom.			75
guNa	m. sg. nom.			75
xina	iic.			75
sahas	n. sg. i.			75
sAgara	iic.			75
gqha	iic.			75
ixam	m. pl. nom.			75
man	pr. [4] md. sg. 1			75
vIra	m. pl. nom.			75
kuru	m. pl. g.			75
xuryoXana	iic.			75
ga	m. sg. nom.			74
jIv	pr. [1] ac. sg. 3			74
kurvaw	m. sg. nom.	kq	ppr. [8] ac.	74
vaswra	iic.			74
jFeya	n. sg. nom.	jFA	pfp. [1]	74
sarva	n. pl. nom.			74
wamas	n. sg. nom.			74
xevawA	iic.			74
ixam	f. sg. g.			74
Sabxa	m. sg. i.			74
iwas	adv.			74
sanxeha	m. sg. nom.			74
qRi	m. pl. i.			74
XImaw	m. sg. nom.			74
kRawriya	iic.			74
nanxana	m. sg. voc.			74
aS	pr. [5] md. sg. 3			73
bIja	iic.			73
haswin	iic.			73
prIwi	iic.			73
prAjFa	m. sg. nom.			73
arWa	m. pl. nom.			73
mqx	iic.			73
manuRya	m. pl. g.			73
SrI	f. sg. nom.			73
brAhmaNa	m. pl. g.			73
SrI	f. sg. acc.			73
kq	impft. [8] ac. sg. 3			73
pArWiva	m. sg. voc.			73
avAp	opt. [5] ac. sg. 3			73
muKa	n. sg. nom.			72
xiS	f. pl. nom.			72
Ayus	n. sg. nom.			72
Cinna	iic.	Cix	pp.	72
bahu	m. pl. acc.			72
BAva	m. sg. nom.			72
kriyA	f. sg. nom.			72
xivasa	m. sg. loc.			72
muKa	n. sg. loc.			72
wyaj	opt. [1] ac. sg. 3			72
mAsa	m. sg. acc.			72
karman	n. pl. g.			72
buxXi	f. sg. i.			72
saMsAra	iic.			72
nAman	n. sg. i.			72
kAma	m. sg. acc.			72
