kAla	m. sg. acc.			59
vAsuxeva	iic.			59
xyuwi	m. sg. nom.			59
SArxUla	m. sg. voc.			59
muKa	m. pl. nom.			59
apaha	n. sg. nom.			58
xarSana	iic.			58
carman	iic.			58
xarSana	n. sg. nom.			58
haMsa	iic.			58
paSu	iic.			58
wraya	n. sg. nom.			58
puta	iic.			58
Awmaja	m. sg. nom.			58
nanxana	m. sg. nom.			58
aXipa	m. sg. voc.			58
mAruwa	iic.			57
kqmi	iic.			57
harRa	iic.			57
svexa	iic.			57
kanyA	iic.			57
bAla	iic.			56
Amaya	iic.			56
hara	m. sg. nom.			56
wqRNA	iic.			56
jAwi	iic.			56
wqNa	iic.			56
mahI	iic.			56
SIla	iic.			56
afga	m. sg. nom.			56
sAXu	iic.			56
vAra	m. sg. acc.			56
qRaBa	m. pl. nom.			56
uwwama	m. sg. voc.			56
xanwa	iic.			55
lawA	iic.			55
pASa	iic.			55
AhAra	iic.			55
navan	iic.			55
bARpa	iic.			55
Kara	iic.			55
yojana	iic.			55
maya	n. sg. nom.			55
Xanus	iic.			55
samBava	m. sg. nom.			54
SoPa	iic.			54
prajA	iic.			54
ruXira	iic.			54
rAga	iic.			54
pArWiva	iic.			54
xvaya	n. sg. acc.			54
kRaya	m. sg. acc.			54
wala	iic.			54
pakRa	iic.			54
Xvaja	iic.			54
xAna	n. sg. i.			54
vacas	n. sg. acc.			54
laGu	iic.			53
yava	iic.			53
Axi	n. sg. nom.			53
rasa	m. sg. i.			53
Suka	m. sg. nom.			53
kamala	iic.			53
BIRma	iic.			53
uxara	iic.			52
wamas	iic.			52
Kadga	iic.			52
qkRa	iic.			52
gafgA	iic.			52
ananwa	iic.			52
xina	n. sg. acc.			52
cAru	iic.			52
vixyuw	iic.			52
ambara	iic.			51
BAj	m. sg. nom.			51
xuRta	iic.	xuR	pp.	51
anala	iic.			51
kusuma	iic.			51
kRewra	iic.			51
asra	iic.			51
naRta	iic.	naS	pp.	51
sahasra	n. sg. i.			51
saFjFA	iic.			51
Xara	m. sg. acc.			51
gawa	m. sg. acc.	gam	pp.	51
inxu	iic.			51
XyAna	iic.			51
viSeRa	iic.			51
parAyaNa	m. pl. nom.			51
rakRas	n. pl. g.			51
vAxin	m. pl. nom.			51
kqwa	n. sg. nom.	kq	pp.	51
cApa	iic.			51
meha	iic.			50
nASana	m. sg. nom.			50
vqxXi	iic.			50
samAna	iic.			50
kAya	m. sg. nom.			50
maya	m. sg. acc.			50
pUjA	iic.			50
jatA	iic.			50
svAXyAya	iic.			50
Boga	iic.			50
kRaNa	m. sg. abl.			50
safkASa	m. sg. nom.			50
mqwa	iic.	mq	pp.	50
kAma	m. sg. nom.			50
rukma	iic.			50
asi	iic.			50
puwra	m. sg. g.			50
vigawa	iic.	vigam	pp.	50
aXarma	iic.			50
sUkRma	iic.			49
mArga	iic.			49
viR	iic.			49
Arwi	iic.			49
safkASa	m. sg. acc.			49
ja	m. sg. acc.			49
japa	iic.			49
lohiwa	iic.			49
sWiwi	iic.			49
vAma	iic.			49
upama	m. pl. nom.			49
loka	m. sg. g.			49
pawi	m. sg. nom.			49
karman	n. pl. loc.			49
manas	m. sg. nom.			49
vyAGra	m. sg. nom.			49
Axi	m. sg. nom.			48
hewu	m. sg. nom.			48
mAnasa	m. sg. nom.			48
suhqx	iic.			48
pqWivI	iic.			48
kaRAya	iic.			48
nAman	iic.			48
pANi	iic.			48
akRa	m. sg. nom.			48
pArSva	iic.			48
vexanA	iic.			48
viXi	m. sg. nom.			48
hewu	iic.			48
xiS	iic.			48
RaRti	iic.			48
arWin	m. sg. nom.			48
gaNa	m. pl. i.			48
cinwA	iic.			48
rasa	m. pl. i.			48
viRaya	iic.			48
Sabxa	m. sg. nom.			48
kalA	iic.			48
loBa	iic.			48
praBA	n. sg. nom.			48
locana	m. sg. nom.			48
mawwa	iic.	max	pp.	48
SrAxXa	iic.			48
wrElokya	iic.			48
mAxrI	iic.			48
Srama	iic.			47
wIvra	iic.			47
vega	iic.			47
Awman	m. sg. g.			47
mukwA	iic.			47
jIva	iic.			47
manwra	m. sg. nom.			47
ABaraNa	iic.			47
inxra	m. sg. acc.			47
hqRta	iic.	hqR	pp.	47
manuRya	iic.			47
puwra	m. sg. acc.			47
naKa	iic.			46
varXana	m. sg. nom.			46
hIna	iic.	hA	pp.	46
SApa	iic.			46
jAmbUnaxa	iic.			46
vafga	iic.			46
oGa	iic.			46
Bqgu	iic.			46
niyawa	iic.	niyam	pp.	46
vinASana	n. sg. nom.			46
kRuX	iic.			45
vAraNa	iic.			45
pAvaka	iic.			45
jambIra	iic.			45
Bakwi	iic.			45
BUri	iic.			45
vAsin	m. pl. nom.			45
maNdala	iic.			45
yAma	iic.			45
maxra	iic.			45
Axi	m. pl. acc.			44
xeSa	m. sg. loc.			44
canxana	iic.			44
Bagna	iic.	BaFj	pp.	44
AKyA	m. sg. nom.			44
vAri	iic.			44
koSa	iic.			44
jFAna	n. sg. nom.			44
kAraNa	iic.			44
uxaya	m. sg. nom.			44
BqSa	iic.			44
kapi	iic.			44
jFa	m. pl. nom.			44
xIna	iic.			44
praBA	m. sg. nom.			44
upama	m. sg. acc.			44
cira	iic.			43
xAra	iic.			43
BAra	iic.			43
mexas	iic.			43
wvac	iic.			43
baxXa	iic.	banX	pp.	43
svara	iic.			43
gAmin	m. pl. nom.			43
homa	iic.			43
guNa	n. sg. nom.			43
mAwra	iic.			43
prawyaya	iic.			43
grAma	iic.			43
maya	n. sg. acc.			43
vqwwi	iic.			43
xrava	m. pl. i.			43
pawi	iic.			43
xruma	iic.			43
pufgava	m. sg. nom.			43
mUrXan	m. sg. loc.			43
varRa	m. sg. i.			43
aSani	iic.			43
bala	n. sg. acc.			42
sWAvara	iic.			42
xqRta	iic.	xqS	pp.	42
aSman	iic.			42
Buja	iic.			42
parAyaNa	m. sg. nom.			42
Ayus	m. sg. nom.			42
loman	iic.			42
wejas	n. sg. i.			42
vasuXA	iic.			42
Ahava	m. sg. loc.			42
mukwi	iic.			41
Ama	iic.			41
awyanwa	iic.			41
Ayus	iic.			41
AcAra	iic.			41
kAya	iic.			41
Gana	iic.			41
ORaXa	iic.			41
xEva	iic.			41
paxa	n. sg. acc.			41
qRi	m. pl. i.			41
gaNa	m. pl. acc.			41
xarSin	m. pl. nom.			41
BImasena	iic.			41
ewax	iic.			40
Xara	m. pl. nom.			40
maXura	iic.			40
guNa	m. pl. nom.			40
pramANa	iic.			40
wAla	iic.			40
viSAraxa	m. sg. nom.			40
lakRaNa	m. sg. nom.			40
SIGra	iic.			40
woya	iic.			40
xvaya	iic.			40
sixXi	f. sg. nom.			40
yukwa	m. sg. nom.	yuj	pp.	40
bali	iic.			40
nija	iic.			40
vAjin	iic.			40
Baya	n. sg. abl.			40
cIra	iic.			40
anXaka	iic.			40
puwra	m. du. nom.			40
Barwq	iic.			40
xqRti	iic.			39
vakwra	iic.			39
purANa	iic.			39
vayas	iic.			39
Uru	iic.			39
cUrNa	n. sg. acc.			39
SAnwi	iic.			39
muKa	n. sg. loc.			39
guNa	m. pl. i.			39
vega	m. sg. i.			39
aMSa	iic.			39
Sabxa	m. sg. i.			39
yoga	m. sg. nom.			39
maraNa	iic.			39
wriMSaw	iic.			39
sAman	iic.			39
BrAwq	iic.			39
mukwa	iic.	muc	pp.	39
kOrava	iic.			39
wArA	iic.			39
XaraNI	iic.			39
rUpa	m. pl. nom.			39
qRi	m. sg. nom.			39
vivarjiwa	m. sg. nom.	vivarjay	ca. pp.	39
meru	iic.			38
salila	iic.			38
pARANa	iic.			38
arSas	iic.			38
rUkRa	iic.			38
XUma	iic.			38
svapna	iic.			38
aSru	iic.			38
Awman	m. sg. i.			38
kRaya	m. sg. nom.			38
Sarax	iic.			38
banXa	iic.			38
varNa	m. pl. nom.			38
rawi	iic.			38
wanwra	iic.			38
hewu	m. sg. abl.			38
yoga	m. sg. abl.			38
prawyakRa	iic.			38
AhAra	m. sg. nom.			38
Awman	m. sg. dat.			38
bAhu	m. sg. acc.			38
vAc	m. sg. nom.			38
xAna	n. sg. nom.			38
saxqSa	iic.			38
sawwama	m. sg. acc.			38
muni	m. sg. nom.			38
varRa	n. pl. acc.			38
mUla	n. sg. nom.			37
vijFAna	iic.			37
rAkRasa	m. pl. nom.			37
hima	iic.			37
karman	n. pl. i.			37
hqwa	iic.	hq	pp.	37
samIpa	iic.			37
Axi	n. sg. acc.			37
uBaya	iic.			37
agra	n. sg. loc.			37
wapwa	iic.	wap	pp.	37
bala	n. sg. nom.			37
Bexa	iic.			37
Axi	m. pl. abl.			37
vara	m. sg. nom.			37
Xqwa	iic.	Xq	pp.	37
pariGa	iic.			37
ajina	iic.			37
rAvaNa	iic.			37
upama	m. pl. i.			37
pANi	m. sg. nom.			37
vrawa	m. sg. nom.			37
guFjA	iic.			37
Bojana	iic.			36
varNa	n. sg. nom.			36
Axi	n. pl. nom.			36
apaha	m. sg. nom.			36
mUrCA	iic.			36
pavana	iic.			36
yukwa	m. sg. i.	yuj	pp.	36
arWa	m. sg. dat.			36
Axi	n. pl. i.			36
awiWi	iic.			36
yOvana	iic.			36
SAka	iic.			36
Ajya	iic.			36
SUnya	iic.			36
vESya	iic.			36
nava	iic.			36
aMSa	m. sg. acc.			36
AKyA	n. sg. nom.			36
Awman	m. pl. g.			36
nAsA	iic.			36
ja	m. pl. i.			36
hIna	m. sg. nom.	hA	pp.	36
praBA	m. sg. acc.			36
saxqSa	m. sg. nom.			36
vaSa	iic.			36
kElAsa	iic.			36
amiwra	iic.			36
sampanna	m. sg. nom.	sampax	pp.	36
viRama	iic.			35
vimAna	iic.			35
aNda	iic.			35
Carxi	iic.			35
rakRas	iic.			35
kqw	n. sg. nom.			35
vaXa	m. sg. acc.			35
prakASa	iic.			35
gawi	iic.			35
jAla	iic.			35
ga	m. pl. nom.			35
kRuxra	iic.			35
lakRa	iic.			35
xIpa	iic.			35
sAra	iic.			35
Xarma	m. sg. nom.			35
vAxin	m. sg. nom.			35
wyakwa	iic.	wyaj	pp.	35
uxaya	iic.			35
kaWA	iic.			35
aXipawi	m. sg. nom.			35
Awman	m. sg. acc.			35
puwra	m. pl. nom.			35
ISvara	m. sg. acc.			35
xevawA	f. pl. acc.			35
viSuxXa	iic.	viSuX	pp.	35
kuSa	iic.			34
vyAGra	iic.			34
yukwa	iic.	yuj	pp.	34
kara	m. pl. nom.			34
oRaXi	iic.			34
katu	iic.			34
SOca	iic.			34
jvalana	iic.			34
Arwa	m. sg. nom.			34
paxa	n. sg. nom.			34
mAwulufga	iic.			34
sWa	n. sg. nom.			34
ASin	m. sg. nom.			34
pAwra	n. sg. loc.			34
Baya	n. sg. nom.			34
uwpawwi	iic.			34
praXAna	iic.			34
saMhAra	iic.			34
vana	n. sg. loc.			34
ravi	iic.			34
praWama	iic.			34
Svan	iic.			34
xagXa	iic.	xah	pp.	34
Arwa	iic.			34
jFAwi	iic.			34
samuxra	iic.			34
senA	iic.			34
anIka	n. sg. acc.			34
ASIviRa	iic.			34
nixrA	iic.			33
xawwa	iic.	xA	pp.	33
karman	m. sg. nom.			33
kara	m. sg. acc.			33
guNa	m. sg. nom.			33
varNa	m. sg. nom.			33
sama	m. sg. acc.			33
Ka	iic.			33
xUra	iic.			33
jiw	n. sg. nom.			33
agni	m. sg. acc.			33
xa	m. pl. nom.			33
ASraya	m. sg. nom.			33
ahafkAra	iic.			33
cUrNa	iic.			33
niRka	iic.			33
para	m. pl. nom.			33
xveRa	iic.			33
niBa	iic.			33
qc	iic.			33
apsaras	iic.			33
pOra	iic.			33
bAhu	m. sg. voc.			33
sAxana	n. sg. acc.			33
pqWu	iic.			33
sanXyA	iic.			33
yamunA	iic.			33
saMskAra	m. pl. nom.			33
sakala	iic.			33
upewa	m. sg. nom.	upe	pp.	33
nABi	iic.			32
gawa	m. pl. nom.	gam	pp.	32
ikRu	iic.			32
vikAra	iic.			32
wuRa	iic.			32
muxga	iic.			32
yawa	iic.	yam	pp.	32
SeRa	iic.			32
kopa	iic.			32
bilva	iic.			32
lakRaNa	n. sg. acc.			32
kleSa	iic.			32
Sakwi	f. sg. nom.			32
pakRin	iic.			32
nq	iic.			32
hiraNya	iic.			32
Sqfga	iic.			32
safkalpa	iic.			32
cawuRtaya	n. sg. nom.			32
saMyoga	iic.			32
ojas	m. pl. nom.			32
viMSawi	iic.			32
hiMsA	iic.			32
vacana	iic.			32
granWa	iic.			32
pramuKa	m. pl. nom.			32
vyAGra	m. sg. acc.			32
loka	m. pl. loc.			32
rUpa	m. sg. acc.			32
kula	n. sg. loc.			32
anwa	m. sg. acc.			32
varRa	m. pl. i.			32
muni	m. sg. voc.			32
iRvAsa	m. pl. nom.			32
wrixaSa	iic.			32
rasa	m. sg. acc.			31
sWUla	iic.			31
xarSana	m. sg. nom.			31
ASraya	m. pl. nom.			31
meXA	iic.			31
svAxu	iic.			31
sWAna	n. sg. nom.			31
uwwara	n. sg. nom.			31
grahaNa	n. sg. nom.			31
bIja	n. sg. nom.			31
rUpa	n. sg. acc.			31
kAraNa	n. sg. abl.			31
sqRti	iic.			31
saMvawsara	iic.			31
uwwama	m. pl. nom.			31
xarSana	n. sg. abl.			31
wala	n. sg. loc.			31
vawsala	m. sg. nom.			31
sarga	iic.			31
sWa	f. sg. nom.			31
afga	m. pl. nom.			31
asura	m. sg. nom.			31
qRi	m. sg. g.			31
karman	m. pl. g.			31
cexi	iic.			31
pApa	n. pl. abl.			31
prasanna	iic.	prasax	pp.	31
sampanna	m. pl. nom.	sampax	pp.	31
xoRa	m. sg. nom.			30
walpa	iic.			30
puRti	iic.			30
pAka	iic.			30
varXana	n. sg. nom.			30
sWira	iic.			30
saw	iic.	as	ppr. [2] ac.	30
SayyA	iic.			30
cakRus	iic.			30
BAskara	iic.			30
icCA	iic.			30
viGna	iic.			30
krUra	iic.			30
guda	iic.			30
vega	m. sg. nom.			30
aSeRa	iic.			30
SAnwa	iic.	Sam	pp.	30
vyoman	iic.			30
sixXi	f. sg. dat.			30
safKyA	iic.			30
ESvarya	iic.			30
iRu	iic.			30
sWa	m. pl. acc.			30
kIrwi	iic.			30
lifga	m. sg. dat.			30
SArxUla	iic.			30
piSAca	iic.			30
inxra	m. sg. i.			30
prAjFa	m. sg. nom.			30
BUwa	m. sg. nom.	BU	pp.	30
wrewA	iic.			30
yuXiRTira	iic.			30
nawa	iic.	nam	pp.	30
varjiwa	m. sg. nom.	varjay	ca. pp.	30
acala	iic.			30
Ayawa	iic.	Ayam	pp.	30
uxyawa	iic.	uxyam	pp.	30
maNdala	n. sg. nom.			29
pipAsA	iic.			29
prIwa	iic.	prI	pp.	29
ikRvAku	iic.			29
cUrNa	n. sg. nom.			29
uxBava	n. sg. nom.			29
Axi	m. sg. g.			29
sanXi	iic.			29
aSvawWa	iic.			29
aFjana	iic.			29
SuxXi	iic.			29
nayana	iic.			29
kqcCra	iic.			29
ja	m. pl. acc.			29
sannipAwa	iic.			29
akRa	iic.			29
anwarikRa	iic.			29
AkAra	iic.			29
kARTa	iic.			29
aXyayana	iic.			29
ja	iic.			29
binxu	iic.			29
afga	m. sg. acc.			29
yukwa	m. pl. nom.	yuj	pp.	29
nyAya	iic.			29
banXu	iic.			29
akRa	m. sg. acc.			29
manas	m. pl. nom.			29
parNa	iic.			29
Sawa	n. pl. i.			29
safGAwa	iic.			29
sEnya	iic.			29
pANi	m. pl. nom.			29
kavaca	iic.			29
pufKa	m. pl. i.			29
aBAva	m. sg. loc.			29
mURA	iic.			29
agni	m. sg. nom.			28
Axi	n. pl. loc.			28
kqwa	m. sg. nom.	kq	pp.	28
Sakqw	iic.			28
uxBava	m. sg. nom.			28
marman	iic.			28
xrava	iic.			28
anwaka	iic.			28
mARa	iic.			28
nux	n. sg. nom.			28
ayas	iic.			28
Sayana	iic.			28
priya	m. sg. nom.			28
vata	iic.			28
Agama	iic.			28
anwara	n. sg. nom.			28
ciw	iic.			28
inxra	m. pl. g.			28
upama	n. sg. nom.			28
Awman	m. pl. nom.			28
praxAna	n. sg. i.			28
rUpa	m. sg. dat.			28
Basman	n. sg. nom.			28
nagara	iic.			28
vipula	iic.			28
mAlA	iic.			28
uwwama	m. sg. acc.			28
bala	n. sg. i.			28
rakRA	iic.			27
mAnasa	m. pl. nom.			27
veNu	iic.			27
BiRaj	iic.			27
xakRa	iic.			27
saMyoga	m. sg. abl.			27
krama	m. sg. i.			27
ruj	iic.			27
Bexa	m. sg. nom.			27
jyA	iic.			27
ruci	iic.			27
Sama	iic.			27
vaSa	m. sg. abl.			27
yukwa	n. sg. i.	yuj	pp.	27
saMskAra	iic.			27
sanwAna	iic.			27
viSAla	iic.			27
puRkara	iic.			27
naxI	iic.			27
SaSin	iic.			27
vismaya	iic.			27
cewas	m. pl. nom.			27
vyAGra	m. pl. nom.			27
svana	m. sg. nom.			27
SIla	m. sg. nom.			27
SArxUla	m. sg. nom.			27
arNava	m. sg. loc.			27
vqwra	iic.			27
GoRa	m. sg. i.			27
puwra	m. pl. g.			27
piwAmaha	m. sg. nom.			27
jFa	m. sg. voc.			27
prApwa	iic.	prAp	pp.	27
muKa	n. sg. nom.			26
kAla	m. sg. nom.			26
ABa	n. sg. nom.			26
roman	iic.			26
Alaya	m. sg. acc.			26
unmAxa	iic.			26
qRi	m. sg. i.			26
naga	iic.			26
arWa	m. pl. nom.			26
skanXa	iic.			26
sanwApa	iic.			26
Awmaka	m. sg. acc.			26
kali	iic.			26
SiKA	iic.			26
AKyA	f. sg. nom.			26
raSmi	iic.			26
gAwra	iic.			26
